strain	virus	accession	date	region	country	division	city	db	segment	authors	url	title	journal	paper_url
Zhejiang.CHN/10.11/2/H1	measles	KJ755982	2011-03-10	China	China	China	China	genbank	genome	Jin et al	https://www.ncbi.nlm.nih.gov/nuccore/KJ755982	Evolutionary history of the endemic strains of Chinese Measles virus	Unpublished	https://www.ncbi.nlm.nih.gov/pubmed/
Padova.ITA/13.17/1/B3	measles	MK513600	2017-03-XX	Europe	Italy	Italy	Italy	genbank	genome	Pacenti et al	https://www.ncbi.nlm.nih.gov/nuccore/MK513600	Measles Virus Infection and Immunity in a Suboptimal Vaccination Coverage Setting	Vaccines (Basel) 7 (4), E199 (2019)	https://www.ncbi.nlm.nih.gov/pubmed/31795157
Marseille.FRA/27.17/2/D8	measles	MZ031178	2017-07-XX	Europe	France	France	France	genbank	genome	Aherfi et al	https://www.ncbi.nlm.nih.gov/nuccore/MZ031178	Direct Submission	Submitted (19-APR-2021) MEPHI, IHU, 19-21 bd Jean Moulin, Marseille 13005, France	?
Wajir_South.KEN/07.20/1/B3	measles	MZ615450	2020-02-15	Africa	Kenya	Kenya	Kenya	genbank	genome	Said et al	https://www.ncbi.nlm.nih.gov/nuccore/MZ615450	Partial Genome Sequences of Measles Virus Isolated from Kenya	Unpublished	?
Jamnagar.IND/6.16/2/D8	measles	MN131118	?	?	?	?	?	genbank	genome	Vaidya et al	https://www.ncbi.nlm.nih.gov/nuccore/MN131118	Measles full genome	Unpublished	?
Zagreb.CRO/47.02/_D6__SSPE	measles	DQ227318	?	Europe	Croatia	Croatia	Croatia	genbank	genome	Baricevic et al	https://www.ncbi.nlm.nih.gov/nuccore/DQ227318	A comparison of complete untranslated regions of measles virus genomes derived from wild-type viruses and SSPE brain tissues	Virus Genes 35 (1), 17-27 (2007)	https://www.ncbi.nlm.nih.gov/pubmed/17039408
Bura.KEN/07.20/B3	measles	MZ615446	2020-02-13	Africa	Kenya	Kenya	Kenya	genbank	genome	Said et al	https://www.ncbi.nlm.nih.gov/nuccore/MZ615446	Partial Genome Sequences of Measles Virus Isolated from Kenya	Unpublished	?
EZD22	measles	AY486083	?	?	?	?	?	genbank	genome	Baricevic et al	https://www.ncbi.nlm.nih.gov/nuccore/AY486083	Determination of the coding and noncoding nucleotide sequences of original Edmonston-Zagreb master seed and current working seed lot	Unpublished	https://www.ncbi.nlm.nih.gov/pubmed/
Swansea.GBR/14.13/4/D8	measles	KT732250	2013-04-XX	Europe	United Kingdom	?	?	genbank	genome	Penedos et al	https://www.ncbi.nlm.nih.gov/nuccore/KT732250	Assessment of the Utility of Whole Genome Sequencing of Measles Virus in the Characterisation of Outbreaks	PLoS ONE 10 (11), E0143081 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/26569100
Gambia/1993	measles	EF565859	1993-XX-XX	Africa	Gambia	Gambia	Gambia	genbank	genome	Druelle et al	https://www.ncbi.nlm.nih.gov/nuccore/EF565859	Wild type measles virus attenuation independent of type I IFN	Virol. J. 5, 22 (2008)	https://www.ncbi.nlm.nih.gov/pubmed/18241351
Jamnagar.IND/5.17/2/D4	measles	MH356238	?	South Asia	India	India	India	genbank	genome	Vaidya et al	https://www.ncbi.nlm.nih.gov/nuccore/MH356238	Direct Submission	Submitted (11-MAY-2018) Measles, National Institute of Virology, 20-A Dr.Ambedkar Road, Pune, Maharashtra 411001, India	https://www.ncbi.nlm.nih.gov/pubmed/
Bagalkot.IND/07.09/D4	measles	MH356248	?	South Asia	India	India	India	genbank	genome	Vaidya et al	https://www.ncbi.nlm.nih.gov/nuccore/MH356248	Direct Submission	Submitted (11-MAY-2018) Measles, National Institute of Virology, 20-A Dr.Ambedkar Road, Pune, Maharashtra 411001, India	https://www.ncbi.nlm.nih.gov/pubmed/
Marseille.FRA/34.18/1/D8	measles	MZ031208	2018-08-XX	Europe	France	France	France	genbank	genome	Aherfi et al	https://www.ncbi.nlm.nih.gov/nuccore/MZ031208	Direct Submission	Submitted (19-APR-2021) MEPHI, IHU, 19-21 bd Jean Moulin, Marseille 13005, France	?
Calais.FRA/01.16/B3	measles	KX838946	2016-01-01	Europe	France	France	France	genbank	genome	Dina et al	https://www.ncbi.nlm.nih.gov/nuccore/KX838946	Complete genome characterization of a wild-type measles virus isolated from a healthcare worker during a 2016 outbreak in a refugee settlement in France	Unpublished	https://www.ncbi.nlm.nih.gov/pubmed/
New_Jersey.USA/45.05	measles	JN635408	2005-11-05	North America	Usa	Usa	Usa	genbank	genome	Kirkness et al	https://www.ncbi.nlm.nih.gov/nuccore/JN635408	Direct Submission	Submitted (30-AUG-2011) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	https://www.ncbi.nlm.nih.gov/pubmed/
Zhejiang.CHN/10.05/1/H1	measles	KJ755976	2005-03-11	China	China	China	China	genbank	genome	Jin et al	https://www.ncbi.nlm.nih.gov/nuccore/KJ755976	Evolutionary history of the endemic strains of Chinese Measles virus	Unpublished	https://www.ncbi.nlm.nih.gov/pubmed/
Jamnagar.IND/23.15/D8	measles	MW916920	2015-08-07	South Asia	India	India	India	genbank	genome	Bhattad et al	https://www.ncbi.nlm.nih.gov/nuccore/MW916920	Genome Sequences of Measles Virus D4 and D8 Genotypes from India	Microbiol Resour Announc 10 (28), e0053821 (2021)	https://www.ncbi.nlm.nih.gov/pubmed/34264108
Swansea.GBR/9.13/D8	measles	KT732245	2013-02-XX	Europe	United Kingdom	?	?	genbank	genome	Penedos et al	https://www.ncbi.nlm.nih.gov/nuccore/KT732245	Assessment of the Utility of Whole Genome Sequencing of Measles Virus in the Characterisation of Outbreaks	PLoS ONE 10 (11), E0143081 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/26569100
Marseille.FRA/26.18/2/D8	measles	MZ031195	2018-06-XX	Europe	France	France	France	genbank	genome	Aherfi et al	https://www.ncbi.nlm.nih.gov/nuccore/MZ031195	Direct Submission	Submitted (19-APR-2021) MEPHI, IHU, 19-21 bd Jean Moulin, Marseille 13005, France	?
California.USA/32.19/B3	measles	MT789819	2019-XX-XX	North America	Usa	Usa	Usa	genbank	genome	Probert et al	https://www.ncbi.nlm.nih.gov/nuccore/MT789819	Molecular Epidemiology of Measles in California - 2019	Unpublished	?
Calcutta.IND/17.14/1/D8	measles	MH356245	?	South Asia	India	India	India	genbank	genome	Vaidya et al	https://www.ncbi.nlm.nih.gov/nuccore/MH356245	Measles Full genome	Unpublished	https://www.ncbi.nlm.nih.gov/pubmed/
Panna.IND/28.15	measles	MN125020	2015-07-19	South Asia	India	India	India	genbank	genome	Vaidya et al	https://www.ncbi.nlm.nih.gov/nuccore/MN125020	Measles Virus Complete genome sequencing from India	Unpublished	?
Marseille.FRA/31.17/1/D8	measles	MZ031181	2017-07-XX	Europe	France	France	France	genbank	genome	Aherfi et al	https://www.ncbi.nlm.nih.gov/nuccore/MZ031181	Direct Submission	Submitted (19-APR-2021) MEPHI, IHU, 19-21 bd Jean Moulin, Marseille 13005, France	?
TelAviv.ISR/15.18/D8	measles	MZ712083	2018-XX-XX	West Asia	Israel	Israel	Israel	genbank	genome	Bucris et al	https://www.ncbi.nlm.nih.gov/nuccore/MZ712083	Direct Submission	Submitted (29-JUL-2021) Central Virology Laboratory, Public Health Services, Israel Ministry of Health, Chaim Sheba Medical Center, Ramat Gan 52621, Israel	?
Bura.KEN/06.20/1/B3	measles	MZ615447	2020-02-13	Africa	Kenya	Kenya	Kenya	genbank	genome	Said et al	https://www.ncbi.nlm.nih.gov/nuccore/MZ615447	Partial Genome Sequences of Measles Virus Isolated from Kenya	Unpublished	?
Kanpur.IND/16.14/D8	measles	MN125025	2014-02-17	South Asia	India	India	India	genbank	genome	Vaidya et al	https://www.ncbi.nlm.nih.gov/nuccore/MN125025	Measles Virus Complete genome sequencing from India	Unpublished	?
X	measles	AF128245	?	North America	Usa	Usa	Usa	genbank	genome	Bankamp et al	https://www.ncbi.nlm.nih.gov/nuccore/AF128245	Comparison of L proteins of vaccine and wild-type measles viruses	J. Gen. Virol. 80 (Pt 7), 1617-1625 (1999)	https://www.ncbi.nlm.nih.gov/pubmed/10423129
Zfat.ISR/30.18/D8	measles	MZ712085	2018-XX-XX	West Asia	Israel	Israel	Israel	genbank	genome	Bucris et al	https://www.ncbi.nlm.nih.gov/nuccore/MZ712085	Direct Submission	Submitted (29-JUL-2021) Central Virology Laboratory, Public Health Services, Israel Ministry of Health, Chaim Sheba Medical Center, Ramat Gan 52621, Israel	?
California.USA/18.19/5/D8	measles	MT789830	2019-XX-XX	North America	Usa	Usa	Usa	genbank	genome	Probert et al	https://www.ncbi.nlm.nih.gov/nuccore/MT789830	Molecular Epidemiology of Measles in California - 2019	Unpublished	?
Venice.ITA/06.11/1/G3	measles	KC164758	2011-02-XX	Europe	Italy	Italy	Italy	genbank	genome	Franchin et al	https://www.ncbi.nlm.nih.gov/nuccore/KC164758	Measles virus in Veneto region, Italy	Unpublished	https://www.ncbi.nlm.nih.gov/pubmed/
Marseille.FRA/28.18/1/D8	measles	MZ031200	2018-07-XX	Europe	France	France	France	genbank	genome	Aherfi et al	https://www.ncbi.nlm.nih.gov/nuccore/MZ031200	Direct Submission	Submitted (19-APR-2021) MEPHI, IHU, 19-21 bd Jean Moulin, Marseille 13005, France	?
Jamnagar.IND/18.15/D8	measles	MW916925	2015-08-07	South Asia	India	India	India	genbank	genome	Bhattad et al	https://www.ncbi.nlm.nih.gov/nuccore/MW916925	Genome Sequences of Measles Virus D4 and D8 Genotypes from India	Microbiol Resour Announc 10 (28), e0053821 (2021)	https://www.ncbi.nlm.nih.gov/pubmed/34264108
Marseille.FRA/21.19/10/D8	measles	MZ031238	2019-05-XX	Europe	France	France	France	genbank	genome	Aherfi et al	https://www.ncbi.nlm.nih.gov/nuccore/MZ031238	Direct Submission	Submitted (19-APR-2021) MEPHI, IHU, 19-21 bd Jean Moulin, Marseille 13005, France	?
Washington.USA/18.08/1	measles	JN635405	2008-XX-XX	North America	Usa	Usa	Usa	genbank	genome	Kirkness et al	https://www.ncbi.nlm.nih.gov/nuccore/JN635405	Direct Submission	Submitted (30-AUG-2011) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	https://www.ncbi.nlm.nih.gov/pubmed/
Changchun-47_vaccine	measles	AF128250	?	?	?	?	?	genbank	genome	Bankamp et al	https://www.ncbi.nlm.nih.gov/nuccore/AF128250	Comparison of L proteins of vaccine and wild-type measles viruses	J. Gen. Virol. 80 (Pt 7), 1617-1625 (1999)	https://www.ncbi.nlm.nih.gov/pubmed/10423129
California.USA/1.19/B3	measles	MT789810	2019-XX-XX	North America	Usa	Usa	Usa	genbank	genome	Probert et al	https://www.ncbi.nlm.nih.gov/nuccore/MT789810	Molecular Epidemiology of Measles in California - 2019	Unpublished	?
Marseille.FRA/23.18/1/D8	measles	MZ031192	2018-06-XX	Europe	France	France	France	genbank	genome	Aherfi et al	https://www.ncbi.nlm.nih.gov/nuccore/MZ031192	Direct Submission	Submitted (19-APR-2021) MEPHI, IHU, 19-21 bd Jean Moulin, Marseille 13005, France	?
California.USA/15.19/2/D8	measles	MT789822	2019-XX-XX	North America	Usa	Usa	Usa	genbank	genome	Probert et al	https://www.ncbi.nlm.nih.gov/nuccore/MT789822	Molecular Epidemiology of Measles in California - 2019	Unpublished	?
California.USA/13.19/4/B3	measles	MT789794	2019-XX-XX	North America	Usa	Usa	Usa	genbank	genome	Probert et al	https://www.ncbi.nlm.nih.gov/nuccore/MT789794	Molecular Epidemiology of Measles in California - 2019	Unpublished	?
Alberta.CAN/22.14_D6__SSPE_	measles	MF775733	2014-05-10	North America	Canada	Canada	Canada	genbank	genome	Pabbaraju et al	https://www.ncbi.nlm.nih.gov/nuccore/MF775733	Genetic characterization of Subacute Sclerosing Panencephalitis measles virus strain from Calgary, Canada	J. Neurovirol. (2018) In press	https://www.ncbi.nlm.nih.gov/pubmed/
Zhejiang.CHN/14.07/1/H1	measles	KJ755978	2007-04-06	China	China	China	China	genbank	genome	Jin et al	https://www.ncbi.nlm.nih.gov/nuccore/KJ755978	Evolutionary history of the endemic strains of Chinese Measles virus	Unpublished	https://www.ncbi.nlm.nih.gov/pubmed/
4	measles	AF128251	?	West Asia	Russia	Russia	Russia	genbank	genome	Bankamp et al	https://www.ncbi.nlm.nih.gov/nuccore/AF128251	Comparison of L proteins of vaccine and wild-type measles viruses	J. Gen. Virol. 80 (Pt 7), 1617-1625 (1999)	https://www.ncbi.nlm.nih.gov/pubmed/10423129
