strain	virus	accession	date	region	country	division	city	db	segment	authors	url	title	journal	paper_url
NC08/200208_409	dengue	JQ915085	2008-02-20	Oceania	New Caledonia	New Caledonia	New Caledonia	genbank	genome	Aubry et al	https://www.ncbi.nlm.nih.gov/nuccore/JQ915085	Epidemiology and genetic evolution of Dengue viruses in the South Pacific island countries	Unpublished	?
H774846	dengue	JQ513333	2010-08-24	South America	Brazil	Brazil	Brazil	genbank	genome	Nunes et al	https://www.ncbi.nlm.nih.gov/nuccore/JQ513333	Phylogeography of dengue virus serotype 4, Brazil, 2010-2011	Emerging Infect. Dis. 18 (11), 1858-1864 (2012)	https://www.ncbi.nlm.nih.gov/pubmed/23092706
Taiwan_2K0713	dengue	AY776330	2000-07-13	China	Taiwan	Taiwan	Taiwan	genbank	genome	Su et al	https://www.ncbi.nlm.nih.gov/nuccore/AY776330	Genome analysis of dengue virus strains isolated in Taiwan- Identification of recombination in the non-structural gene region in type-2 dengue viruses	Unpublished	?
DENV_4/MT/BR23_TVP17909/2012	dengue	KJ579245	2012-03-30	South America	Brazil	Brazil	Brazil	genbank	genome	Zuchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KJ579245	Introduction and Circulation of Dengue Virus Type 4 in the State of Mato Grosso, Brasil, 2012	Unpublished	?
DENV_4/US/BID_V2432/1995	dengue	GQ252675	1995-XX-XX	North America	Usa	Usa	Usa	genbank	genome	?	?	?	?	?
DENV_4/VE/BID_V2612/2007	dengue	KF955523	2007-XX-XX	South America	Venezuela	Venezuela	Venezuela	genbank	genome	Zody et al	https://www.ncbi.nlm.nih.gov/nuccore/KF955523	Direct Submission	Submitted (03-DEC-2013) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	?
DENV_4/MT/BR12_TVP17898/2012	dengue	KJ579243	2012-03-28	South America	Brazil	Brazil	Brazil	genbank	genome	Zuchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KJ579243	Introduction and Circulation of Dengue Virus Type 4 in the State of Mato Grosso, Brasil, 2012	Unpublished	?
DENV_4/US/BID_V2448/1999	dengue	FJ882601	1999-XX-XX	North America	Usa	Usa	Usa	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ882601	Direct Submission	Submitted (01-APR-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
D4/Hu/India/NIID48/2009	dengue	LC069810	2015-XX-XX	Japan Korea	Japan	Japan	Japan	genbank	genome	Kato et al	https://www.ncbi.nlm.nih.gov/nuccore/LC069810	analysis of Dengue virus serotype 4 infection in bonnet monkey	Unpublished	?
PF09/080409_93	dengue	JQ915083	2009-04-08	Oceania	French Polynesia	French Polynesia	French Polynesia	genbank	genome	Aubry et al	https://www.ncbi.nlm.nih.gov/nuccore/JQ915083	Epidemiology and genetic evolution of Dengue viruses in the South Pacific island countries	Unpublished	?
DENV_4/MT/BR55_TVP17941/2012	dengue	KJ596667	2012-03-14	South America	Brazil	Brazil	Brazil	genbank	genome	Zuchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KJ596667	Introduction and Circulation of Dengue Virus Type 4 in the State of Mato Grosso, Brasil, 2012	Unpublished	?
DENV4_61120	dengue	KU509288	2010-XX-XX	Southeast Asia	Indonesia	Indonesia	Indonesia	genbank	genome	?	?	?	?	?
DENV_4/US/BID_V2445/1998	dengue	FJ882598	1998-XX-XX	North America	Usa	Usa	Usa	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ882598	Direct Submission	Submitted (01-APR-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
NC09/050209_1413	dengue	JQ915086	2009-02-05	Oceania	New Caledonia	New Caledonia	New Caledonia	genbank	genome	Aubry et al	https://www.ncbi.nlm.nih.gov/nuccore/JQ915086	Epidemiology and genetic evolution of Dengue viruses in the South Pacific island countries	Unpublished	?
MKS_2007	dengue	KC762698	2008-04-30	Southeast Asia	Indonesia	Indonesia	Indonesia	genbank	genome	Sasmono et al	https://www.ncbi.nlm.nih.gov/nuccore/KC762698	Genomic analysis and growth characteristic of dengue viruses from Makassar, Indonesia	Infect. Genet. Evol. 32, 165-177 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25784569
SG_EHI_D4/04645Y16	dengue	KY921910	2016-01-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Hapuarachchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KY921910	Dengue virus diversity in Singapore	Unpublished	?
BR/SJRP/514/2012	dengue	KP188560	2012-04-02	South America	Brazil	Brazil	Brazil	genbank	genome	?	?	?	?	?
DENV_4/US/BID_V860/1994	dengue	FJ226067	1994-XX-XX	North America	Usa	Usa	Usa	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ226067	Direct Submission	Submitted (17-SEP-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_4/CO/BID_V3412/2005	dengue	GQ868585	2005-XX-XX	South America	Colombia	Colombia	Colombia	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/GQ868585	Direct Submission	Submitted (03-SEP-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
PF09/290109_69	dengue	JQ915081	2009-01-29	Oceania	French Polynesia	French Polynesia	French Polynesia	genbank	genome	Aubry et al	https://www.ncbi.nlm.nih.gov/nuccore/JQ915081	Epidemiology and genetic evolution of Dengue viruses in the South Pacific island countries	Unpublished	?
H775222	dengue	JQ513334	2010-11-10	South America	Brazil	Brazil	Brazil	genbank	genome	Nunes et al	https://www.ncbi.nlm.nih.gov/nuccore/JQ513334	Phylogeography of dengue virus serotype 4, Brazil, 2010-2011	Emerging Infect. Dis. 18 (11), 1858-1864 (2012)	https://www.ncbi.nlm.nih.gov/pubmed/23092706
BR/SJRP/500/2012	dengue	KP188557	2012-03-09	South America	Brazil	Brazil	Brazil	genbank	genome	Vedovello et al	https://www.ncbi.nlm.nih.gov/nuccore/KP188557	Molecular Surveillance of Dengue virus (serotypes 1 to 4) and its several genotypes in a medium size city of southeastern Brazil, during nine epidemics years (2006 to 2014)	Unpublished	?
GZ30	dengue	JQ822247	2010-XX-XX	China	China	China	China	genbank	genome	Zhao et al	https://www.ncbi.nlm.nih.gov/nuccore/JQ822247	Complete genome sequence of a Dengue virus serotype 4 strain isolated in Guangdong, China	J. Virol. 86 (12), 7021-7022 (2012)	https://www.ncbi.nlm.nih.gov/pubmed/22628403
DENV_4/VE/BID_V2172/1999	dengue	FJ639744	1999-XX-XX	South America	Venezuela	Venezuela	Venezuela	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ639744	Direct Submission	Submitted (15-JAN-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_4/US/BID_V2446/1999	dengue	FJ882599	1999-XX-XX	North America	Usa	Usa	Usa	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ882599	Direct Submission	Submitted (01-APR-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
SG_EHI_D4/2641Y08	dengue	HQ875339	2008-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Lo et al	https://www.ncbi.nlm.nih.gov/nuccore/HQ875339	Complete genomic sequences of Dengue viruses in Singapore	Unpublished	?
DENV_4/MT/BR94_TVP17971/2012	dengue	KJ596674	2012-02-16	South America	Brazil	Brazil	Brazil	genbank	genome	Zuchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KJ596674	Introduction and Circulation of Dengue Virus Type 4 in the State of Mato Grosso, Brasil, 2012	Unpublished	?
V341750	dengue	GU289913	1982-XX-XX	South America	Colombia	Colombia	Colombia	genbank	genome	Kelly et al	https://www.ncbi.nlm.nih.gov/nuccore/GU289913	Identification of mutations in a candidate dengue 4 vaccine strain 341750 PDK20 and construction of a full-length cDNA clone of the PDK20 vaccine candidate	Vaccine 28 (17), 3030-3037 (2010)	https://www.ncbi.nlm.nih.gov/pubmed/19874927
H780556	dengue	JQ513342	2011-01-29	South America	Brazil	Brazil	Brazil	genbank	genome	Nunes et al	https://www.ncbi.nlm.nih.gov/nuccore/JQ513342	Phylogeography of dengue virus serotype 4, Brazil, 2010-2011	Emerging Infect. Dis. 18 (11), 1858-1864 (2012)	https://www.ncbi.nlm.nih.gov/pubmed/23092706
H778887	dengue	JQ513337	2011-01-20	South America	Brazil	Brazil	Brazil	genbank	genome	Nunes et al	https://www.ncbi.nlm.nih.gov/nuccore/JQ513337	Phylogeography of dengue virus serotype 4, Brazil, 2010-2011	Emerging Infect. Dis. 18 (11), 1858-1864 (2012)	https://www.ncbi.nlm.nih.gov/pubmed/23092706
DENV_4/VE/BID_V1157/2007	dengue	EU854299	2007-XX-XX	South America	Venezuela	Venezuela	Venezuela	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU854299	Direct Submission	Submitted (25-JUN-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_4/CO/BID_V1600/1997	dengue	FJ024476	1997-XX-XX	South America	Colombia	Colombia	Colombia	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ024476	Direct Submission	Submitted (08-AUG-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
EHI310A129SY10	dengue	JX024758	2010-12-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Hapuarachchi et al	https://www.ncbi.nlm.nih.gov/nuccore/JX024758	Clinico-genetic characterisation of an encephalitic Dengue virus 4 associated with multi-organ involvement	J. Clin. Virol. 57 (1), 91-94 (2013)	https://www.ncbi.nlm.nih.gov/pubmed/23415634
H780090	dengue	JQ513340	2010-11-29	South America	Brazil	Brazil	Brazil	genbank	genome	Nunes et al	https://www.ncbi.nlm.nih.gov/nuccore/JQ513340	Phylogeography of dengue virus serotype 4, Brazil, 2010-2011	Emerging Infect. Dis. 18 (11), 1858-1864 (2012)	https://www.ncbi.nlm.nih.gov/pubmed/23092706
DENV_4/VE/BID_V2170/1999	dengue	FJ639742	1999-XX-XX	South America	Venezuela	Venezuela	Venezuela	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ639742	Direct Submission	Submitted (15-JAN-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
EHI310A129CY10	dengue	JX024757	2010-12-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Hapuarachchi et al	https://www.ncbi.nlm.nih.gov/nuccore/JX024757	Clinico-genetic characterisation of an encephalitic Dengue virus 4 associated with multi-organ involvement	J. Clin. Virol. 57 (1), 91-94 (2013)	https://www.ncbi.nlm.nih.gov/pubmed/23415634
MKS_0252	dengue	KC762696	2007-08-13	Southeast Asia	Indonesia	Indonesia	Indonesia	genbank	genome	Sasmono et al	https://www.ncbi.nlm.nih.gov/nuccore/KC762696	Genomic analysis and growth characteristic of dengue viruses from Makassar, Indonesia	Infect. Genet. Evol. 32, 165-177 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25784569
DENV_4/VE/BID_V1156/2007	dengue	GQ868645	2007-XX-XX	South America	Venezuela	Venezuela	Venezuela	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/GQ868645	Direct Submission	Submitted (03-SEP-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_4/MT/BR24_TVP17910/2012	dengue	KJ579246	2012-04-19	South America	Brazil	Brazil	Brazil	genbank	genome	Zuchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KJ579246	Introduction and Circulation of Dengue Virus Type 4 in the State of Mato Grosso, Brasil, 2012	Unpublished	?
DENV_4/VE/BID_V2498/2007	dengue	FJ882589	2007-XX-XX	South America	Venezuela	Venezuela	Venezuela	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ882589	Direct Submission	Submitted (01-APR-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_4/VE/BID_V1155/2007	dengue	GQ868644	2007-XX-XX	South America	Venezuela	Venezuela	Venezuela	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/GQ868644	Direct Submission	Submitted (03-SEP-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_4/VE/BID_V2495/2007	dengue	FJ882586	2007-XX-XX	South America	Venezuela	Venezuela	Venezuela	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ882586	Direct Submission	Submitted (01-APR-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_4/VE/BID_V2499/2007	dengue	FJ882590	2007-XX-XX	South America	Venezuela	Venezuela	Venezuela	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ882590	Direct Submission	Submitted (01-APR-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
Haiti73	dengue	JF262782	1994-XX-XX	North America	Haiti	Haiti	Haiti	genbank	genome	Rossi et al	https://www.ncbi.nlm.nih.gov/nuccore/JF262782	Genetic and phenotypic characterization of sylvatic dengue virus type 4 strains	Virology (2011) In press	https://www.ncbi.nlm.nih.gov/pubmed/22178263
DENV_4/MT/BR48_TVP17934/2012	dengue	KJ596663	2012-03-21	South America	Brazil	Brazil	Brazil	genbank	genome	Zuchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KJ596663	Introduction and Circulation of Dengue Virus Type 4 in the State of Mato Grosso, Brasil, 2012	Unpublished	?
MRS_6169642904/2014	dengue	KP140942	2014-09-11	North America	Haiti	Haiti	Haiti	genbank	genome	Baronti et al	https://www.ncbi.nlm.nih.gov/nuccore/KP140942	Direct Submission	Submitted (13-NOV-2014) UMR190-Unite des Virus Emergents, IRD, 27 Bd Jean Moulin, Marseille, Bouches du Rhone 13005, France	?
DENV_4/MT/BR76_TVP17953/2012	dengue	KJ596670	2012-04-19	South America	Brazil	Brazil	Brazil	genbank	genome	Zuchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KJ596670	Introduction and Circulation of Dengue Virus Type 4 in the State of Mato Grosso, Brasil, 2012	Unpublished	?
DENV_4/US/BID_V1082/1998	dengue	FJ024424	1998-XX-XX	North America	Usa	Usa	Usa	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ024424	Direct Submission	Submitted (08-AUG-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_4/US/BID_V2439/1996	dengue	GQ199885	1996-XX-XX	North America	Usa	Usa	Usa	genbank	genome	?	?	?	?	?
PNG_2016a	dengue	MH382789	2016-XX-XX	Oceania	Papua New Guinea	Papua New Guinea	Papua New Guinea	genbank	genome	Pyke et al	https://www.ncbi.nlm.nih.gov/nuccore/MH382789	First Reported Complete Genome Sequence of a Dengue Virus Serotype 4 Strain from Papua New Guinea	Microbiol Resour Announc 7 (12), e01082-18 (2018)	?
BR/SJRP/580/2012	dengue	KP188562	2012-12-10	South America	Brazil	Brazil	Brazil	genbank	genome	Vedovello et al	https://www.ncbi.nlm.nih.gov/nuccore/KP188562	Molecular Surveillance of Dengue virus (serotypes 1 to 4) and its several genotypes in a medium size city of southeastern Brazil, during nine epidemics years (2006 to 2014)	Unpublished	?
H772852	dengue	JQ513331	2010-07-18	South America	Brazil	Brazil	Brazil	genbank	genome	Nunes et al	https://www.ncbi.nlm.nih.gov/nuccore/JQ513331	Phylogeography of dengue virus serotype 4, Brazil, 2010-2011	Emerging Infect. Dis. 18 (11), 1858-1864 (2012)	https://www.ncbi.nlm.nih.gov/pubmed/23092706
00151_P	dengue	KY474335	2014-XX-XX	South America	Ecuador	Ecuador	Ecuador	genbank	genome	Stewart-Ibarra et al	https://www.ncbi.nlm.nih.gov/nuccore/KY474335	The high burden of dengue and chikungunya in southern coastal Ecuador: Epidemiology, clinical presentation, and phylogenetics from a prospective study in Machala in 2014-2015	Unpublished	?
DENV_4/VE/BID_V1159/2007	dengue	EU854300	2007-XX-XX	South America	Venezuela	Venezuela	Venezuela	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU854300	Direct Submission	Submitted (25-JUN-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_4/VE/BID_V2165/1998	dengue	FJ639738	1998-XX-XX	South America	Venezuela	Venezuela	Venezuela	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ639738	Direct Submission	Submitted (15-JAN-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_4/VE/BID_V2497/2007	dengue	FJ882588	2007-XX-XX	South America	Venezuela	Venezuela	Venezuela	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ882588	Direct Submission	Submitted (01-APR-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
PH_CN08_14	dengue	KU523871	2014-02-13	Southeast Asia	Philippines	Philippines	Philippines	genbank	genome	Wang et al	https://www.ncbi.nlm.nih.gov/nuccore/KU523871	Complete Genome Sequencing of Dengue Virus Type 4	Unpublished	?
DENV_4/MT/BR9_TVP17895/2012	dengue	KJ579242	2012-04-18	South America	Brazil	Brazil	Brazil	genbank	genome	Zuchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KJ579242	Introduction and Circulation of Dengue Virus Type 4 in the State of Mato Grosso, Brasil, 2012	Unpublished	?
NC09/020409_9266	dengue	JQ915088	2009-04-02	Oceania	New Caledonia	New Caledonia	New Caledonia	genbank	genome	Aubry et al	https://www.ncbi.nlm.nih.gov/nuccore/JQ915088	Epidemiology and genetic evolution of Dengue viruses in the South Pacific island countries	Unpublished	?
DENV_4/MT/BR44_TVP17930/2012	dengue	KJ596661	2012-04-05	South America	Brazil	Brazil	Brazil	genbank	genome	Zuchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KJ596661	Introduction and Circulation of Dengue Virus Type 4 in the State of Mato Grosso, Brasil, 2012	Unpublished	?
DENV_4/VE/BID_V2493/2007	dengue	FJ882584	2007-XX-XX	South America	Venezuela	Venezuela	Venezuela	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ882584	Direct Submission	Submitted (01-APR-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
CNR_16861	dengue	MH888334	2013-01-04	Southeast Asia	Malaysia	Malaysia	Malaysia	genbank	genome	Touret et al	https://www.ncbi.nlm.nih.gov/nuccore/MH888334	Extended dengue virus panel for antiviral coumpound studies	Unpublished	?
DENV_4/US/BID_V2443/1998	dengue	FJ850059	1998-XX-XX	North America	Usa	Usa	Usa	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ850059	Direct Submission	Submitted (19-MAR-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_4/US/BID_V1093/1998	dengue	EU854296	1998-XX-XX	North America	Usa	Usa	Usa	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU854296	Direct Submission	Submitted (25-JUN-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_4/CO/BID_V3410/2004	dengue	GQ868583	2004-XX-XX	South America	Colombia	Colombia	Colombia	genbank	genome	?	?	?	?	?
DENV_4/MT/BR92_TVP17969/2012	dengue	KJ596673	2012-02-29	South America	Brazil	Brazil	Brazil	genbank	genome	Zuchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KJ596673	Introduction and Circulation of Dengue Virus Type 4 in the State of Mato Grosso, Brasil, 2012	Unpublished	?
DENV_4/VE/BID_V2494/2007	dengue	FJ882585	2007-XX-XX	South America	Venezuela	Venezuela	Venezuela	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ882585	Direct Submission	Submitted (01-APR-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
H779652	dengue	JQ513339	2011-01-24	South America	Brazil	Brazil	Brazil	genbank	genome	Nunes et al	https://www.ncbi.nlm.nih.gov/nuccore/JQ513339	Phylogeography of dengue virus serotype 4, Brazil, 2010-2011	Emerging Infect. Dis. 18 (11), 1858-1864 (2012)	https://www.ncbi.nlm.nih.gov/pubmed/23092706
DENV_4/VE/BID_V2163/1998	dengue	FJ639736	1998-XX-XX	South America	Venezuela	Venezuela	Venezuela	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ639736	Direct Submission	Submitted (15-JAN-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
GZ/9809/2012	dengue	KC333651	2012-XX-XX	China	China	China	China	genbank	genome	Bai et al	https://www.ncbi.nlm.nih.gov/nuccore/KC333651	Complete genome sequence of dengue virus serotype 4 from guangzhou, china	Genome Announc 1 (3), E00299-13 (2013)	https://www.ncbi.nlm.nih.gov/pubmed/23723400
MKS_0706	dengue	KC762697	2007-12-11	Southeast Asia	Indonesia	Indonesia	Indonesia	genbank	genome	Sasmono et al	https://www.ncbi.nlm.nih.gov/nuccore/KC762697	Genomic analysis and growth characteristic of dengue viruses from Makassar, Indonesia	Infect. Genet. Evol. 32, 165-177 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25784569
VE_61054_2007	dengue	HQ332176	2007-XX-XX	South America	Venezuela	Venezuela	Venezuela	genbank	genome	Rodriguez-Roche et al	https://www.ncbi.nlm.nih.gov/nuccore/HQ332176	Population structure of the dengue viruses, Aragua, Venezuela, 2006-2007. Insights into dengue evolution under hyperendemic transmission	Infect. Genet. Evol. 12 (2), 332-344 (2012)	https://www.ncbi.nlm.nih.gov/pubmed/22197765
DENV_4/MT/BR20_TVP17906/2012	dengue	KJ579244	2012-03-30	South America	Brazil	Brazil	Brazil	genbank	genome	Zuchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KJ579244	Introduction and Circulation of Dengue Virus Type 4 in the State of Mato Grosso, Brasil, 2012	Unpublished	?
DENV_4/US/BID_V2437/1996	dengue	GQ199883	1996-XX-XX	North America	Usa	Usa	Usa	genbank	genome	?	?	?	?	?
BR/SJRP/556/2012	dengue	KP188561	2012-07-11	South America	Brazil	Brazil	Brazil	genbank	genome	Vedovello et al	https://www.ncbi.nlm.nih.gov/nuccore/KP188561	Molecular Surveillance of Dengue virus (serotypes 1 to 4) and its several genotypes in a medium size city of southeastern Brazil, during nine epidemics years (2006 to 2014)	Unpublished	?
DENV_4/US/BID_V2440/1996	dengue	FJ850058	1996-XX-XX	North America	Usa	Usa	Usa	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ850058	Direct Submission	Submitted (19-MAR-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
NC09/230909_14518	dengue	JQ915089	2009-09-23	Oceania	New Caledonia	New Caledonia	New Caledonia	genbank	genome	Aubry et al	https://www.ncbi.nlm.nih.gov/nuccore/JQ915089	Epidemiology and genetic evolution of Dengue viruses in the South Pacific island countries	Unpublished	?
DENV_4/VE/BID_V2492/2007	dengue	FJ882583	2007-XX-XX	South America	Venezuela	Venezuela	Venezuela	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ882583	Direct Submission	Submitted (01-APR-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
