strain	virus	accession	date	region	country	division	city	db	segment	authors	url	title	journal	paper_url
DENV_1/VN/BID_V1703/2007	dengue	FJ024464	2007-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ024464	Direct Submission	Submitted (08-AUG-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_1/VN/BID_V2810/2007	dengue	GQ199821	2007-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	?	?	?	?	?
D1/SG/05K4174DK1/2005	dengue	EU081263	2005-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Schreiber et al	https://www.ncbi.nlm.nih.gov/nuccore/EU081263	Genomic epidemiology of a dengue virus epidemic in urban Singapore	J. Virol. 83 (9), 4163-4173 (2009)	https://www.ncbi.nlm.nih.gov/pubmed/19211734
SGEHI_D1_44881Y13	dengue	KM403589	2013-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Hapuarachchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KM403589	Intra-epidemic evolutionary dynamics of a Dengue virus type 1 population reveal mutant spectra that correlate with disease transmission	Sci Rep 6, 22592 (2016)	https://www.ncbi.nlm.nih.gov/pubmed/26940650
DENV_1/PR/BID_V2141/1996	dengue	KF921911	1996-XX-XX	North America	Puerto Rico	Puerto Rico	Puerto Rico	genbank	genome	Zody et al	https://www.ncbi.nlm.nih.gov/nuccore/KF921911	Direct Submission	Submitted (02-DEC-2013) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	?
MKS_0398	dengue	KC762643	2008-02-15	Southeast Asia	Indonesia	Indonesia	Indonesia	genbank	genome	Sasmono et al	https://www.ncbi.nlm.nih.gov/nuccore/KC762643	Genomic analysis and growth characteristic of dengue viruses from Makassar, Indonesia	Infect. Genet. Evol. 32, 165-177 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25784569
SG_EHI_D1/30889Y14	dengue	MG097876	2014-07-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Koo et al	https://www.ncbi.nlm.nih.gov/nuccore/MG097876	Transmission success of dengue virus is highly selective despite repeated introduction of different viral strains with similar evolutionary rate	Unpublished	?
DENV_1/VN/BID_V1653/2007	dengue	FJ182028	2007-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ182028	Direct Submission	Submitted (03-SEP-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_1/MX/BID_V3705/2007	dengue	KF955427	2007-XX-XX	North America	Mexico	Mexico	Mexico	genbank	genome	Zody et al	https://www.ncbi.nlm.nih.gov/nuccore/KF955427	Direct Submission	Submitted (10-DEC-2013) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	?
D1/SG/05K4479DK1/2005	dengue	EU081269	2005-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Schreiber et al	https://www.ncbi.nlm.nih.gov/nuccore/EU081269	Genomic epidemiology of a dengue virus epidemic in urban Singapore	J. Virol. 83 (9), 4163-4173 (2009)	https://www.ncbi.nlm.nih.gov/pubmed/19211734
TM385	dengue	KX452067	2014-01-XX	Southeast Asia	Malaysia	Malaysia	Malaysia	genbank	genome	?	?	?	?	?
DENV_1/VN/BID_V2904/2006	dengue	FJ898419	2006-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ898419	Direct Submission	Submitted (06-APR-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_1/PR/BID_V8181/2010	dengue	KJ189361	2010-XX-XX	North America	Puerto Rico	Puerto Rico	Puerto Rico	genbank	genome	Zody et al	https://www.ncbi.nlm.nih.gov/nuccore/KJ189361	Direct Submission	Submitted (22-JAN-2014) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	?
DENV_1/NI/BID_V7673/2012	dengue	KF973461	2012-XX-XX	North America	Nicaragua	Nicaragua	Nicaragua	genbank	genome	Zody et al	https://www.ncbi.nlm.nih.gov/nuccore/KF973461	Direct Submission	Submitted (17-DEC-2013) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	?
DENV_1/VN/BID_V1544/2007	dengue	EU677169	2007-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU677169	Direct Submission	Submitted (25-APR-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_1/VE/BID_V2464/2007	dengue	FJ850102	2007-XX-XX	South America	Venezuela	Venezuela	Venezuela	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ850102	Direct Submission	Submitted (19-MAR-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_1/VN/BID_V1888/2007	dengue	FJ461324	2007-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ461324	Direct Submission	Submitted (07-NOV-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_1/VN/BID_V4064/2008	dengue	GU131813	2008-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/GU131813	Direct Submission	Submitted (22-OCT-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
UI17443	dengue	KY849730	2010-07-18	Southeast Asia	Laos	Laos	Laos	genbank	genome	Castonguay-Vanier et al	https://www.ncbi.nlm.nih.gov/nuccore/KY849730	Molecular epidemiology of dengue viruses in three provinces of Lao PDR, 2006-2010	PLoS Negl Trop Dis 12 (1), e0006203 (2018)	https://www.ncbi.nlm.nih.gov/pubmed/29377886
DENV_1/VN/BID_V3868/2008	dengue	GU131703	2008-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/GU131703	Direct Submission	Submitted (22-OCT-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_1/VN/BID_V786/2007	dengue	EU482712	2007-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU482712	Direct Submission	Submitted (11-FEB-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_1/VN/BID_V2834/2003	dengue	GQ199832	2003-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	?	?	?	?	?
DENV_1/VN/BID_V1855/2007	dengue	FJ547063	2007-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ547063	Direct Submission	Submitted (01-DEC-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_1/VN/BID_V803/2006	dengue	EU482797	2006-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU482797	Direct Submission	Submitted (11-FEB-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_1/VN/BID_V2767/2007	dengue	GQ199791	2007-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	?	?	?	?	?
DENV_1/KH/BID_V4250/2007	dengue	HM181949	2007-XX-XX	Southeast Asia	Cambodia	Cambodia	Cambodia	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/HM181949	Direct Submission	Submitted (30-MAR-2010) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_1/VN/BID_V1883/2007	dengue	FJ547065	2007-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ547065	Direct Submission	Submitted (01-DEC-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV1/CN/GZ27/2014	dengue	KP723473	2014-XX-XX	China	China	China	China	genbank	genome	Zhao et al	https://www.ncbi.nlm.nih.gov/nuccore/KP723473	Epidemiological and Virological Characterizations of the 2014 Dengue Outbreak in Guangzhou, China	PLoS ONE 11 (6), E0156548 (2016)	https://www.ncbi.nlm.nih.gov/pubmed/27257804
DENV_1/VN/BID_V943/2007	dengue	EU482488	2007-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU482488	Direct Submission	Submitted (11-FEB-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_1/KH/BID_V4246/2007	dengue	HM181946	2007-XX-XX	Southeast Asia	Cambodia	Cambodia	Cambodia	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/HM181946	Direct Submission	Submitted (30-MAR-2010) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
HNRG13707	dengue	KC692504	2009-04-16	South America	Argentina	Argentina	Argentina	genbank	genome	Tittarelli et al	https://www.ncbi.nlm.nih.gov/nuccore/KC692504	Dengue virus 1 in Buenos Aires from 1999 to 2010: towards local spread	PLoS ONE 9 (10), E111017 (2014)	https://www.ncbi.nlm.nih.gov/pubmed/25343372
DENV1_BR/SJRP/354/2011	dengue	KP188541	2011-05-24	South America	Brazil	Brazil	Brazil	genbank	genome	Vedovello et al	https://www.ncbi.nlm.nih.gov/nuccore/KP188541	Molecular Surveillance of Dengue virus (serotypes 1 to 4) and its several genotypes in a medium size city of southeastern Brazil, during nine epidemics years (2006 to 2014)	Unpublished	?
DENV_1/VN/BID_V1692/2007	dengue	FJ024460	2007-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ024460	Direct Submission	Submitted (08-AUG-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_1/MX/BID_V3712/2007	dengue	GU131973	2007-XX-XX	North America	Mexico	Mexico	Mexico	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/GU131973	Direct Submission	Submitted (22-OCT-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
SV427	dengue	KY849719	2009-11-04	Southeast Asia	Laos	Laos	Laos	genbank	genome	Castonguay-Vanier et al	https://www.ncbi.nlm.nih.gov/nuccore/KY849719	Molecular epidemiology of dengue viruses in three provinces of Lao PDR, 2006-2010	PLoS Negl Trop Dis 12 (1), e0006203 (2018)	https://www.ncbi.nlm.nih.gov/pubmed/29377886
98901518_DHF_DV_1	dengue	AB189120	?	Southeast Asia	Indonesia	Indonesia	Indonesia	genbank	genome	Dewi et al	https://www.ncbi.nlm.nih.gov/nuccore/AB189120	Genomic analysis and phylogeny of dengue 1, 2 and 3 viruses isolated from patients with different stage of severities in Indonesia	Unpublished	?
Cambodia	dengue	AF309641	?	Southeast Asia	Cambodia	Cambodia	Cambodia	genbank	genome	Tolou et al	https://www.ncbi.nlm.nih.gov/nuccore/AF309641	Evidence for recombination in natural populations of dengue virus type 1 based on the analysis of complete genome sequences	J. Gen. Virol. 82 (Pt 6), 1283-1290 (2001)	https://www.ncbi.nlm.nih.gov/pubmed/11369871
DENV_1/KH/BID_V1992/2003	dengue	FJ639678	2003-XX-XX	Southeast Asia	Cambodia	Cambodia	Cambodia	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ639678	Direct Submission	Submitted (13-JAN-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_1/VN/BID_V809/2006	dengue	EU482803	2006-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU482803	Direct Submission	Submitted (11-FEB-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_1/PR/BID_V8187/2010	dengue	KJ189366	2010-XX-XX	North America	Puerto Rico	Puerto Rico	Puerto Rico	genbank	genome	Zody et al	https://www.ncbi.nlm.nih.gov/nuccore/KJ189366	Direct Submission	Submitted (22-JAN-2014) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	?
DENV_1/China/YN/GM1502_2015_	dengue	KY672934	2015-10-22	China	China	China	China	genbank	genome	Hu et al	https://www.ncbi.nlm.nih.gov/nuccore/KY672934	Molecular characteristics of the full-length genome of dengue serotype 1 virus strains isolated from dengue fever cases in Sino-Myanmar border region in Yunnan province, China	Unpublished	?
SV337	dengue	KY849701	2009-08-11	Southeast Asia	Laos	Laos	Laos	genbank	genome	Castonguay-Vanier et al	https://www.ncbi.nlm.nih.gov/nuccore/KY849701	Molecular epidemiology of dengue viruses in three provinces of Lao PDR, 2006-2010	PLoS Negl Trop Dis 12 (1), e0006203 (2018)	https://www.ncbi.nlm.nih.gov/pubmed/29377886
DENV_1/NI/BID_V7681/2012	dengue	KF973467	2012-XX-XX	North America	Nicaragua	Nicaragua	Nicaragua	genbank	genome	Zody et al	https://www.ncbi.nlm.nih.gov/nuccore/KF973467	Direct Submission	Submitted (17-DEC-2013) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	?
DENV_1/VN/BID_V2723/2007	dengue	FJ882545	2007-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ882545	Direct Submission	Submitted (02-APR-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_1/VN/BID_V1538/2007	dengue	EU677165	2007-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU677165	Direct Submission	Submitted (25-APR-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_1/VN/BID_V1788/2007	dengue	FJ432733	2007-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ432733	Direct Submission	Submitted (29-OCT-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_1/VN/BID_V2880/2006	dengue	GQ199844	2006-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	?	?	?	?	?
D1/SG/05K4175DK1/2005	dengue	EU081264	2005-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Schreiber et al	https://www.ncbi.nlm.nih.gov/nuccore/EU081264	Genomic epidemiology of a dengue virus epidemic in urban Singapore	J. Virol. 83 (9), 4163-4173 (2009)	https://www.ncbi.nlm.nih.gov/pubmed/19211734
DENV1/Vietnam/10dx_225_802_3000mg_36hrs	dengue	JQ045652	?	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Nguyen et al	https://www.ncbi.nlm.nih.gov/nuccore/JQ045652	A randomized, double-blind placebo controlled trial of balapiravir, a polymerase inhibitor, in adult dengue patients	Unpublished	?
DENV_1/VN/BID_V1580/2007	dengue	FJ024439	2007-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ024439	Direct Submission	Submitted (08-AUG-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV1/Vietnam/10dx_219_801_3000mg_0hrs	dengue	JQ045646	?	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Nguyen et al	https://www.ncbi.nlm.nih.gov/nuccore/JQ045646	A randomized, double-blind placebo controlled trial of balapiravir, a polymerase inhibitor, in adult dengue patients	Unpublished	?
DENV_1/VN/BID_V1689/2007	dengue	FJ024459	2007-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ024459	Direct Submission	Submitted (08-AUG-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_1/VN/BID_V1840/2008	dengue	FJ461307	2008-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ461307	Direct Submission	Submitted (07-NOV-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_1/VN/BID_V1536/2007	dengue	EU677163	2007-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU677163	Direct Submission	Submitted (25-APR-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
SG_EHI_D1/07771Y14	dengue	KJ806959	2014-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Ng et al	https://www.ncbi.nlm.nih.gov/nuccore/KJ806959	2013 Dengue Outbreaks in Singapore and Malaysia Caused by Different Viral Strains	Am. J. Trop. Med. Hyg. (2015) In press	https://www.ncbi.nlm.nih.gov/pubmed/25846296
DENV_1/MX/BID_V7589/2007	dengue	KJ189323	2007-XX-XX	North America	Mexico	Mexico	Mexico	genbank	genome	Zody et al	https://www.ncbi.nlm.nih.gov/nuccore/KJ189323	Direct Submission	Submitted (22-JAN-2014) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	?
04_HD_007	dengue	LC428060	2017-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	?	?	?	?	?
01_TN_076	dengue	LC428073	2017-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	?	?	?	?	?
DENV_1/NI/BID_V7650/2012	dengue	KF973455	2012-XX-XX	North America	Nicaragua	Nicaragua	Nicaragua	genbank	genome	Zody et al	https://www.ncbi.nlm.nih.gov/nuccore/KF973455	Direct Submission	Submitted (17-DEC-2013) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	?
SUB_049A	dengue	KY057371	2012-XX-XX	Southeast Asia	Indonesia	Indonesia	Indonesia	genbank	genome	Sasmono et al	https://www.ncbi.nlm.nih.gov/nuccore/KY057371	Complete genome analysis of dengue virus 1 from Surabaya, Indonesia	Unpublished	?
DENV_1/US/BID_V1743/1995	dengue	FJ205874	1995-XX-XX	North America	USA	USA	USA	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ205874	Direct Submission	Submitted (10-SEP-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_1/US/BID_V853/1998	dengue	EU482592	1998-XX-XX	North America	USA	USA	USA	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU482592	Direct Submission	Submitted (11-FEB-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_1/VN/BID_V3846/2008	dengue	GU131684	2008-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/GU131684	Direct Submission	Submitted (22-OCT-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV1_BR/SJRP/287/2011	dengue	KP188540	2011-05-03	South America	Brazil	Brazil	Brazil	genbank	genome	Vedovello et al	https://www.ncbi.nlm.nih.gov/nuccore/KP188540	Molecular Surveillance of Dengue virus (serotypes 1 to 4) and its several genotypes in a medium size city of southeastern Brazil, during nine epidemics years (2006 to 2014)	Unpublished	?
DENV_1/VN/BID_V2721/2006	dengue	FJ882544	2006-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ882544	Direct Submission	Submitted (02-APR-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_1/VN/BID_V1889/2007	dengue	FJ461325	2007-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ461325	Direct Submission	Submitted (07-NOV-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
N5/DENV_1/M/GZ/2014	dengue	KX458013	2014-11-10	China	China	China	China	genbank	genome	?	?	?	?	?
DENV_1/VN/BID_V799/2006	dengue	EU482793	2006-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU482793	Direct Submission	Submitted (11-FEB-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_1/IPC/BID_V3793/2008	dengue	GQ868633	2008-XX-XX	Southeast Asia	Cambodia	Cambodia	Cambodia	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/GQ868633	Direct Submission	Submitted (03-SEP-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DHF	dengue	HQ624984	2007-XX-XX	Southeast Asia	Cambodia	Cambodia	Cambodia	genbank	genome	Tuiskunen et al	https://www.ncbi.nlm.nih.gov/nuccore/HQ624984	Phenotypic and genotypic characterization of dengue virus isolates differentiates dengue fever and dengue hemorrhagic fever from dengue shock syndrome	Arch. Virol. 156 (11), 2023-2032 (2011)	https://www.ncbi.nlm.nih.gov/pubmed/21922323
DENV_1/VN/BID_V2827/2003	dengue	FJ882564	2003-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ882564	Direct Submission	Submitted (02-APR-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_1/KH/BID_V4256/2007	dengue	KF921933	2007-XX-XX	Southeast Asia	Cambodia	Cambodia	Cambodia	genbank	genome	Zody et al	https://www.ncbi.nlm.nih.gov/nuccore/KF921933	Direct Submission	Submitted (02-DEC-2013) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	?
UI18560	dengue	KY849737	2010-10-13	Southeast Asia	Laos	Laos	Laos	genbank	genome	Castonguay-Vanier et al	https://www.ncbi.nlm.nih.gov/nuccore/KY849737	Molecular epidemiology of dengue viruses in three provinces of Lao PDR, 2006-2010	PLoS Negl Trop Dis 12 (1), e0006203 (2018)	https://www.ncbi.nlm.nih.gov/pubmed/29377886
DENV_1/VN/BID_V3982/2008	dengue	GU131755	2008-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	?	?	?	?	?
Den1BR/90	dengue	AF226685	1990-XX-XX	?	Na	?	?	genbank	genome	dos Santos et al	https://www.ncbi.nlm.nih.gov/nuccore/AF226685	Genome analysis of dengue type-1 virus isolated between 1990 and 2001 in Brazil reveals a remarkable conservation of the structural proteins but amino acid differences in the non-structural proteins	Virus Res. 90 (1-2), 197-205 (2002)	https://www.ncbi.nlm.nih.gov/pubmed/12457974
DENV_1/VN/BID_V3900/2008	dengue	GU131723	2008-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/GU131723	Direct Submission	Submitted (22-OCT-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
