Accession	Virus	Author	Publication_Title	Journal	Database
MZ043045	Hepatitis B-A2	Habermann,D., Kharimzadeh,H., Walker,A., Li,Y., Yang,R., Kaiser,R., Brumme,Z.L., Timm,J., Roggendorf,M. and Hoffmann,D.	HAMdetector: A Bayesian regression model that integrates information to detect HLA-associated mutations	Bioinformatics (2022) In press	Genbank
MZ043046	Hepatitis B-A2	Habermann,D., Kharimzadeh,H., Walker,A., Li,Y., Yang,R., Kaiser,R., Brumme,Z.L., Timm,J., Roggendorf,M. and Hoffmann,D.	HAMdetector: A Bayesian regression model that integrates information to detect HLA-associated mutations	Bioinformatics (2022) In press	Genbank
MZ043047	Hepatitis B-A2	Habermann,D., Kharimzadeh,H., Walker,A., Li,Y., Yang,R., Kaiser,R., Brumme,Z.L., Timm,J., Roggendorf,M. and Hoffmann,D.	HAMdetector: A Bayesian regression model that integrates information to detect HLA-associated mutations	Bioinformatics (2022) In press	Genbank
MZ043050	Hepatitis B-A2	Habermann,D., Kharimzadeh,H., Walker,A., Li,Y., Yang,R., Kaiser,R., Brumme,Z.L., Timm,J., Roggendorf,M. and Hoffmann,D.	HAMdetector: A Bayesian regression model that integrates information to detect HLA-associated mutations	Bioinformatics (2022) In press	Genbank
MZ043051	Hepatitis B-A2	Habermann,D., Kharimzadeh,H., Walker,A., Li,Y., Yang,R., Kaiser,R., Brumme,Z.L., Timm,J., Roggendorf,M. and Hoffmann,D.	HAMdetector: A Bayesian regression model that integrates information to detect HLA-associated mutations	Bioinformatics (2022) In press	Genbank
MZ043052	Hepatitis B-A2	Habermann,D., Kharimzadeh,H., Walker,A., Li,Y., Yang,R., Kaiser,R., Brumme,Z.L., Timm,J., Roggendorf,M. and Hoffmann,D.	HAMdetector: A Bayesian regression model that integrates information to detect HLA-associated mutations	Bioinformatics (2022) In press	Genbank
MZ043053	Hepatitis B-A2	Habermann,D., Kharimzadeh,H., Walker,A., Li,Y., Yang,R., Kaiser,R., Brumme,Z.L., Timm,J., Roggendorf,M. and Hoffmann,D.	HAMdetector: A Bayesian regression model that integrates information to detect HLA-associated mutations	Bioinformatics (2022) In press	Genbank
MZ043054	Hepatitis B-A2	Habermann,D., Kharimzadeh,H., Walker,A., Li,Y., Yang,R., Kaiser,R., Brumme,Z.L., Timm,J., Roggendorf,M. and Hoffmann,D.	HAMdetector: A Bayesian regression model that integrates information to detect HLA-associated mutations	Bioinformatics (2022) In press	Genbank
MZ043057	Hepatitis B-A2	Habermann,D., Kharimzadeh,H., Walker,A., Li,Y., Yang,R., Kaiser,R., Brumme,Z.L., Timm,J., Roggendorf,M. and Hoffmann,D.	HAMdetector: A Bayesian regression model that integrates information to detect HLA-associated mutations	Bioinformatics (2022) In press	Genbank
MZ043058	Hepatitis B-A2	Habermann,D., Kharimzadeh,H., Walker,A., Li,Y., Yang,R., Kaiser,R., Brumme,Z.L., Timm,J., Roggendorf,M. and Hoffmann,D.	HAMdetector: A Bayesian regression model that integrates information to detect HLA-associated mutations	Bioinformatics (2022) In press	Genbank
MZ043059	Hepatitis B-A2	Habermann,D., Kharimzadeh,H., Walker,A., Li,Y., Yang,R., Kaiser,R., Brumme,Z.L., Timm,J., Roggendorf,M. and Hoffmann,D.	HAMdetector: A Bayesian regression model that integrates information to detect HLA-associated mutations	Bioinformatics (2022) In press	Genbank
MZ043060	Hepatitis B-A2	Habermann,D., Kharimzadeh,H., Walker,A., Li,Y., Yang,R., Kaiser,R., Brumme,Z.L., Timm,J., Roggendorf,M. and Hoffmann,D.	HAMdetector: A Bayesian regression model that integrates information to detect HLA-associated mutations	Bioinformatics (2022) In press	Genbank
MZ043061	Hepatitis B-A2	Habermann,D., Kharimzadeh,H., Walker,A., Li,Y., Yang,R., Kaiser,R., Brumme,Z.L., Timm,J., Roggendorf,M. and Hoffmann,D.	HAMdetector: A Bayesian regression model that integrates information to detect HLA-associated mutations	Bioinformatics (2022) In press	Genbank
MZ043062	Hepatitis B-A2	Habermann,D., Kharimzadeh,H., Walker,A., Li,Y., Yang,R., Kaiser,R., Brumme,Z.L., Timm,J., Roggendorf,M. and Hoffmann,D.	HAMdetector: A Bayesian regression model that integrates information to detect HLA-associated mutations	Bioinformatics (2022) In press	Genbank
MZ043064	Hepatitis B-A2	Habermann,D., Kharimzadeh,H., Walker,A., Li,Y., Yang,R., Kaiser,R., Brumme,Z.L., Timm,J., Roggendorf,M. and Hoffmann,D.	HAMdetector: A Bayesian regression model that integrates information to detect HLA-associated mutations	Bioinformatics (2022) In press	Genbank
MZ043065	Hepatitis B-A2	Habermann,D., Kharimzadeh,H., Walker,A., Li,Y., Yang,R., Kaiser,R., Brumme,Z.L., Timm,J., Roggendorf,M. and Hoffmann,D.	HAMdetector: A Bayesian regression model that integrates information to detect HLA-associated mutations	Bioinformatics (2022) In press	Genbank
MZ043066	Hepatitis B-A2	Habermann,D., Kharimzadeh,H., Walker,A., Li,Y., Yang,R., Kaiser,R., Brumme,Z.L., Timm,J., Roggendorf,M. and Hoffmann,D.	HAMdetector: A Bayesian regression model that integrates information to detect HLA-associated mutations	Bioinformatics (2022) In press	Genbank
MZ043067	Hepatitis B-A2	Habermann,D., Kharimzadeh,H., Walker,A., Li,Y., Yang,R., Kaiser,R., Brumme,Z.L., Timm,J., Roggendorf,M. and Hoffmann,D.	HAMdetector: A Bayesian regression model that integrates information to detect HLA-associated mutations	Bioinformatics (2022) In press	Genbank
MZ043068	Hepatitis B-A2	Habermann,D., Kharimzadeh,H., Walker,A., Li,Y., Yang,R., Kaiser,R., Brumme,Z.L., Timm,J., Roggendorf,M. and Hoffmann,D.	HAMdetector: A Bayesian regression model that integrates information to detect HLA-associated mutations	Bioinformatics (2022) In press	Genbank
MZ043069	Hepatitis B-A2	Habermann,D., Kharimzadeh,H., Walker,A., Li,Y., Yang,R., Kaiser,R., Brumme,Z.L., Timm,J., Roggendorf,M. and Hoffmann,D.	HAMdetector: A Bayesian regression model that integrates information to detect HLA-associated mutations	Bioinformatics (2022) In press	Genbank
MZ043070	Hepatitis B-A2	Habermann,D., Kharimzadeh,H., Walker,A., Li,Y., Yang,R., Kaiser,R., Brumme,Z.L., Timm,J., Roggendorf,M. and Hoffmann,D.	HAMdetector: A Bayesian regression model that integrates information to detect HLA-associated mutations	Bioinformatics (2022) In press	Genbank
MZ043071	Hepatitis B-A2	Habermann,D., Kharimzadeh,H., Walker,A., Li,Y., Yang,R., Kaiser,R., Brumme,Z.L., Timm,J., Roggendorf,M. and Hoffmann,D.	HAMdetector: A Bayesian regression model that integrates information to detect HLA-associated mutations	Bioinformatics (2022) In press	Genbank
MZ043072	Hepatitis B-A2	Habermann,D., Kharimzadeh,H., Walker,A., Li,Y., Yang,R., Kaiser,R., Brumme,Z.L., Timm,J., Roggendorf,M. and Hoffmann,D.	HAMdetector: A Bayesian regression model that integrates information to detect HLA-associated mutations	Bioinformatics (2022) In press	Genbank
MZ043073	Hepatitis B-A2	Habermann,D., Kharimzadeh,H., Walker,A., Li,Y., Yang,R., Kaiser,R., Brumme,Z.L., Timm,J., Roggendorf,M. and Hoffmann,D.	HAMdetector: A Bayesian regression model that integrates information to detect HLA-associated mutations	Bioinformatics (2022) In press	Genbank
MZ043074	Hepatitis B-A2	Habermann,D., Kharimzadeh,H., Walker,A., Li,Y., Yang,R., Kaiser,R., Brumme,Z.L., Timm,J., Roggendorf,M. and Hoffmann,D.	HAMdetector: A Bayesian regression model that integrates information to detect HLA-associated mutations	Bioinformatics (2022) In press	Genbank
MZ043075	Hepatitis B-A2	Habermann,D., Kharimzadeh,H., Walker,A., Li,Y., Yang,R., Kaiser,R., Brumme,Z.L., Timm,J., Roggendorf,M. and Hoffmann,D.	HAMdetector: A Bayesian regression model that integrates information to detect HLA-associated mutations	Bioinformatics (2022) In press	Genbank
MZ043077	Hepatitis B-A2	Habermann,D., Kharimzadeh,H., Walker,A., Li,Y., Yang,R., Kaiser,R., Brumme,Z.L., Timm,J., Roggendorf,M. and Hoffmann,D.	HAMdetector: A Bayesian regression model that integrates information to detect HLA-associated mutations	Bioinformatics (2022) In press	Genbank
MZ043078	Hepatitis B-A2	Habermann,D., Kharimzadeh,H., Walker,A., Li,Y., Yang,R., Kaiser,R., Brumme,Z.L., Timm,J., Roggendorf,M. and Hoffmann,D.	HAMdetector: A Bayesian regression model that integrates information to detect HLA-associated mutations	Bioinformatics (2022) In press	Genbank
MZ043079	Hepatitis B-A2	Habermann,D., Kharimzadeh,H., Walker,A., Li,Y., Yang,R., Kaiser,R., Brumme,Z.L., Timm,J., Roggendorf,M. and Hoffmann,D.	HAMdetector: A Bayesian regression model that integrates information to detect HLA-associated mutations	Bioinformatics (2022) In press	Genbank
MZ043081	Hepatitis B-A2	Habermann,D., Kharimzadeh,H., Walker,A., Li,Y., Yang,R., Kaiser,R., Brumme,Z.L., Timm,J., Roggendorf,M. and Hoffmann,D.	HAMdetector: A Bayesian regression model that integrates information to detect HLA-associated mutations	Bioinformatics (2022) In press	Genbank
MZ043082	Hepatitis B-A2	Habermann,D., Kharimzadeh,H., Walker,A., Li,Y., Yang,R., Kaiser,R., Brumme,Z.L., Timm,J., Roggendorf,M. and Hoffmann,D.	HAMdetector: A Bayesian regression model that integrates information to detect HLA-associated mutations	Bioinformatics (2022) In press	Genbank
MZ043083	Hepatitis B-A2	Habermann,D., Kharimzadeh,H., Walker,A., Li,Y., Yang,R., Kaiser,R., Brumme,Z.L., Timm,J., Roggendorf,M. and Hoffmann,D.	HAMdetector: A Bayesian regression model that integrates information to detect HLA-associated mutations	Bioinformatics (2022) In press	Genbank
MZ043084	Hepatitis B-A2	Habermann,D., Kharimzadeh,H., Walker,A., Li,Y., Yang,R., Kaiser,R., Brumme,Z.L., Timm,J., Roggendorf,M. and Hoffmann,D.	HAMdetector: A Bayesian regression model that integrates information to detect HLA-associated mutations	Bioinformatics (2022) In press	Genbank
MZ043085	Hepatitis B-A2	Habermann,D., Kharimzadeh,H., Walker,A., Li,Y., Yang,R., Kaiser,R., Brumme,Z.L., Timm,J., Roggendorf,M. and Hoffmann,D.	HAMdetector: A Bayesian regression model that integrates information to detect HLA-associated mutations	Bioinformatics (2022) In press	Genbank
MZ043087	Hepatitis B-A2	Habermann,D., Kharimzadeh,H., Walker,A., Li,Y., Yang,R., Kaiser,R., Brumme,Z.L., Timm,J., Roggendorf,M. and Hoffmann,D.	HAMdetector: A Bayesian regression model that integrates information to detect HLA-associated mutations	Bioinformatics (2022) In press	Genbank
MZ043090	Hepatitis B-A2	Habermann,D., Kharimzadeh,H., Walker,A., Li,Y., Yang,R., Kaiser,R., Brumme,Z.L., Timm,J., Roggendorf,M. and Hoffmann,D.	HAMdetector: A Bayesian regression model that integrates information to detect HLA-associated mutations	Bioinformatics (2022) In press	Genbank
MZ043092	Hepatitis B-A2	Habermann,D., Kharimzadeh,H., Walker,A., Li,Y., Yang,R., Kaiser,R., Brumme,Z.L., Timm,J., Roggendorf,M. and Hoffmann,D.	HAMdetector: A Bayesian regression model that integrates information to detect HLA-associated mutations	Bioinformatics (2022) In press	Genbank
MZ043093	Hepatitis B-A2	Habermann,D., Kharimzadeh,H., Walker,A., Li,Y., Yang,R., Kaiser,R., Brumme,Z.L., Timm,J., Roggendorf,M. and Hoffmann,D.	HAMdetector: A Bayesian regression model that integrates information to detect HLA-associated mutations	Bioinformatics (2022) In press	Genbank
MZ043094	Hepatitis B-A2	Habermann,D., Kharimzadeh,H., Walker,A., Li,Y., Yang,R., Kaiser,R., Brumme,Z.L., Timm,J., Roggendorf,M. and Hoffmann,D.	HAMdetector: A Bayesian regression model that integrates information to detect HLA-associated mutations	Bioinformatics (2022) In press	Genbank
MZ043095	Hepatitis B-A2	Habermann,D., Kharimzadeh,H., Walker,A., Li,Y., Yang,R., Kaiser,R., Brumme,Z.L., Timm,J., Roggendorf,M. and Hoffmann,D.	HAMdetector: A Bayesian regression model that integrates information to detect HLA-associated mutations	Bioinformatics (2022) In press	Genbank
MZ043097	Hepatitis B-A2	Habermann,D., Kharimzadeh,H., Walker,A., Li,Y., Yang,R., Kaiser,R., Brumme,Z.L., Timm,J., Roggendorf,M. and Hoffmann,D.	HAMdetector: A Bayesian regression model that integrates information to detect HLA-associated mutations	Bioinformatics (2022) In press	Genbank
OK143477	Hepatitis B-A2	Karlsen,A., Asadi Mobarhan,F., Isaeva,O., Kyuregyan,K. and Mikhaylov,M.	Direct Submission	Submitted (15-SEP-2021) Ministry of Healthcare of the Russian Federation, Russian Medical Academy of Continuous Professional Education, Barricadnaya Str., 2/1, P. 1, Moscow 125993, Russia	Genbank
OK143478	Hepatitis B-A2	Karlsen,A., Asadi Mobarhan,F., Isaeva,O., Kyuregyan,K. and Mikhaylov,M.	Direct Submission	Submitted (15-SEP-2021) Ministry of Healthcare of the Russian Federation, Russian Medical Academy of Continuous Professional Education, Barricadnaya Str., 2/1, P. 1, Moscow 125993, Russia	Genbank
OK143481	Hepatitis B-A2	Karlsen,A., Asadi Mobarhan,F., Isaeva,O., Kyuregyan,K. and Mikhaylov,M.	Direct Submission	Submitted (15-SEP-2021) Ministry of Healthcare of the Russian Federation, Russian Medical Academy of Continuous Professional Education, Barricadnaya Str., 2/1, P. 1, Moscow 125993, Russia	Genbank
OK143482	Hepatitis B-A2	Karlsen,A., Asadi Mobarhan,F., Isaeva,O., Kyuregyan,K. and Mikhaylov,M.	Direct Submission	Submitted (15-SEP-2021) Ministry of Healthcare of the Russian Federation, Russian Medical Academy of Continuous Professional Education, Barricadnaya Str., 2/1, P. 1, Moscow 125993, Russia	Genbank
OK143483	Hepatitis B-A2	Karlsen,A., Asadi Mobarhan,F., Isaeva,O., Kyuregyan,K. and Mikhaylov,M.	Direct Submission	Submitted (15-SEP-2021) Ministry of Healthcare of the Russian Federation, Russian Medical Academy of Continuous Professional Education, Barricadnaya Str., 2/1, P. 1, Moscow 125993, Russia	Genbank
OK143484	Hepatitis B-A2	Karlsen,A., Asadi Mobarhan,F., Isaeva,O., Kyuregyan,K. and Mikhaylov,M.	Direct Submission	Submitted (15-SEP-2021) Ministry of Healthcare of the Russian Federation, Russian Medical Academy of Continuous Professional Education, Barricadnaya Str., 2/1, P. 1, Moscow 125993, Russia	Genbank
OK143492	Hepatitis B-A2	Karlsen,A., Asadi Mobarhan,F., Isaeva,O., Kyuregyan,K. and Mikhaylov,M.	Direct Submission	Submitted (15-SEP-2021) Ministry of Healthcare of the Russian Federation, Russian Medical Academy of Continuous Professional Education, Barricadnaya Str., 2/1, P. 1, Moscow 125993, Russia	Genbank
OK143495	Hepatitis B-A2	Karlsen,A., Asadi Mobarhan,F., Isaeva,O., Kyuregyan,K. and Mikhaylov,M.	Direct Submission	Submitted (15-SEP-2021) Ministry of Healthcare of the Russian Federation, Russian Medical Academy of Continuous Professional Education, Barricadnaya Str., 2/1, P. 1, Moscow 125993, Russia	Genbank
OK143498	Hepatitis B-A2	Karlsen,A., Asadi Mobarhan,F., Isaeva,O., Kyuregyan,K. and Mikhaylov,M.	Direct Submission	Submitted (15-SEP-2021) Ministry of Healthcare of the Russian Federation, Russian Medical Academy of Continuous Professional Education, Barricadnaya Str., 2/1, P. 1, Moscow 125993, Russia	Genbank
LC517161	Hepatitis B-A2	Miyasaka,A., Yoshida,Y., Suzuki,A., Masuda,T., Okamoto,H. and Takikawa,Y.	Hepatitis B virus reactivation after successful treatment of hepatitis C virus with sofosbuvir and ribavirin: A case report and literature review	Medicine (Baltimore) 99 (41), e22650 (2020)	Genbank
MN104805	Hepatitis B-A2	Colson,P. and Aherfi,S.	Direct Submission	Submitted (23-JUN-2019) MEPHI, IHU Mediterranee Infection, Aix-Marseille Univ., 27 boulevard Jean Moulin, Marseille 13385, France	Genbank
LC488828	Hepatitis B-A2	Kato,T.	Efficient Infection System with Cell-culture Generated Hepatitis B Virus Produced by Transient Transfection	Unpublished	Genbank
MH932713	Hepatitis B-A2	Tsuge,M., Abe-Chayama,H. and Chayama,K.	Direct Submission	Submitted (19-SEP-2018) Department of Gastroenterology and Metabolism, Hiroshima University, 1-2-3, Kasumi, Minami-Ku, Hiroshima 734-8551, Japan	Genbank
KT749822	Hepatitis B-A2	Pourkarim,M.R., Mina,T. and Van Ranst,M.	Genome characterization of Hepatitis B virus strains isolated from fulminant cases in Belgium	Unpublished	Genbank
KT749824	Hepatitis B-A2	Pourkarim,M.R., Mina,T. and Van Ranst,M.	Genome characterization of Hepatitis B virus strains isolated from fulminant cases in Belgium	Unpublished	Genbank
KT749825	Hepatitis B-A2	Pourkarim,M.R., Mina,T. and Van Ranst,M.	Genome characterization of Hepatitis B virus strains isolated from fulminant cases in Belgium	Unpublished	Genbank
KT749826	Hepatitis B-A2	Pourkarim,M.R., Mina,T. and Van Ranst,M.	Genome characterization of Hepatitis B virus strains isolated from fulminant cases in Belgium	Unpublished	Genbank
KT749829	Hepatitis B-A2	Pourkarim,M.R., Mina,T. and Van Ranst,M.	Genome characterization of Hepatitis B virus strains isolated from fulminant cases in Belgium	Unpublished	Genbank
KT749830	Hepatitis B-A2	Pourkarim,M.R., Mina,T. and Van Ranst,M.	Genome characterization of Hepatitis B virus strains isolated from fulminant cases in Belgium	Unpublished	Genbank
KT749831	Hepatitis B-A2	Pourkarim,M.R., Mina,T. and Van Ranst,M.	Genome characterization of Hepatitis B virus strains isolated from fulminant cases in Belgium	Unpublished	Genbank
KT749832	Hepatitis B-A2	Pourkarim,M.R., Mina,T. and Van Ranst,M.	Genome characterization of Hepatitis B virus strains isolated from fulminant cases in Belgium	Unpublished	Genbank
KT749833	Hepatitis B-A2	Pourkarim,M.R., Mina,T. and Van Ranst,M.	Genome characterization of Hepatitis B virus strains isolated from fulminant cases in Belgium	Unpublished	Genbank
KT749834	Hepatitis B-A2	Pourkarim,M.R., Mina,T. and Van Ranst,M.	Genome characterization of Hepatitis B virus strains isolated from fulminant cases in Belgium	Unpublished	Genbank
KT749835	Hepatitis B-A2	Pourkarim,M.R., Mina,T. and Van Ranst,M.	Genome characterization of Hepatitis B virus strains isolated from fulminant cases in Belgium	Unpublished	Genbank
KT749836	Hepatitis B-A2	Pourkarim,M.R., Mina,T. and Van Ranst,M.	Genome characterization of Hepatitis B virus strains isolated from fulminant cases in Belgium	Unpublished	Genbank
KT749837	Hepatitis B-A2	Pourkarim,M.R., Mina,T. and Van Ranst,M.	Genome characterization of Hepatitis B virus strains isolated from fulminant cases in Belgium	Unpublished	Genbank
KT749838	Hepatitis B-A2	Pourkarim,M.R., Mina,T. and Van Ranst,M.	Genome characterization of Hepatitis B virus strains isolated from fulminant cases in Belgium	Unpublished	Genbank
KT749839	Hepatitis B-A2	Pourkarim,M.R., Mina,T. and Van Ranst,M.	Genome characterization of Hepatitis B virus strains isolated from fulminant cases in Belgium	Unpublished	Genbank
KT749840	Hepatitis B-A2	Pourkarim,M.R., Mina,T. and Van Ranst,M.	Genome characterization of Hepatitis B virus strains isolated from fulminant cases in Belgium	Unpublished	Genbank
KT749842	Hepatitis B-A2	Pourkarim,M.R., Mina,T. and Van Ranst,M.	Genome characterization of Hepatitis B virus strains isolated from fulminant cases in Belgium	Unpublished	Genbank
KT749843	Hepatitis B-A2	Pourkarim,M.R., Mina,T. and Van Ranst,M.	Genome characterization of Hepatitis B virus strains isolated from fulminant cases in Belgium	Unpublished	Genbank
KT749844	Hepatitis B-A2	Pourkarim,M.R., Mina,T. and Van Ranst,M.	Genome characterization of Hepatitis B virus strains isolated from fulminant cases in Belgium	Unpublished	Genbank
KT749846	Hepatitis B-A2	Pourkarim,M.R., Mina,T. and Van Ranst,M.	Genome characterization of Hepatitis B virus strains isolated from fulminant cases in Belgium	Unpublished	Genbank
KT749847	Hepatitis B-A2	Pourkarim,M.R., Mina,T. and Van Ranst,M.	Genome characterization of Hepatitis B virus strains isolated from fulminant cases in Belgium	Unpublished	Genbank
KT749848	Hepatitis B-A2	Pourkarim,M.R., Mina,T. and Van Ranst,M.	Genome characterization of Hepatitis B virus strains isolated from fulminant cases in Belgium	Unpublished	Genbank
KT749849	Hepatitis B-A2	Pourkarim,M.R., Mina,T. and Van Ranst,M.	Genome characterization of Hepatitis B virus strains isolated from fulminant cases in Belgium	Unpublished	Genbank
KT749850	Hepatitis B-A2	Pourkarim,M.R., Mina,T. and Van Ranst,M.	Genome characterization of Hepatitis B virus strains isolated from fulminant cases in Belgium	Unpublished	Genbank
KY886219	Hepatitis B-A2	Tsuge,M., Yoshima,T. and Chayama,K.	Direct Submission	Submitted (05-APR-2017) Department of Gastroenterology and Metabolism, Hiroshima University, 1-2-3, Kasumi, Minami-Ku, Hiroshima 734-8551, Japan	Genbank
MF772344	Hepatitis B-A2	de Pina-Araujo,I.I.M., Spitz,N., Soares,C.C., Niel,C., Lago,B.V. and Gomes,S.A.	Hepatitis B virus genotypes A1, A2 and E in Cape Verde: Unequal distribution through the islands and association with human flows	PLoS ONE 13 (2), e0192595 (2018)	Genbank
MF772345	Hepatitis B-A2	de Pina-Araujo,I.I.M., Spitz,N., Soares,C.C., Niel,C., Lago,B.V. and Gomes,S.A.	Hepatitis B virus genotypes A1, A2 and E in Cape Verde: Unequal distribution through the islands and association with human flows	PLoS ONE 13 (2), e0192595 (2018)	Genbank
MF772346	Hepatitis B-A2	de Pina-Araujo,I.I.M., Spitz,N., Soares,C.C., Niel,C., Lago,B.V. and Gomes,S.A.	Hepatitis B virus genotypes A1, A2 and E in Cape Verde: Unequal distribution through the islands and association with human flows	PLoS ONE 13 (2), e0192595 (2018)	Genbank
MF772347	Hepatitis B-A2	de Pina-Araujo,I.I.M., Spitz,N., Soares,C.C., Niel,C., Lago,B.V. and Gomes,S.A.	Hepatitis B virus genotypes A1, A2 and E in Cape Verde: Unequal distribution through the islands and association with human flows	PLoS ONE 13 (2), e0192595 (2018)	Genbank
MF772350	Hepatitis B-A2	de Pina-Araujo,I.I.M., Spitz,N., Soares,C.C., Niel,C., Lago,B.V. and Gomes,S.A.	Hepatitis B virus genotypes A1, A2 and E in Cape Verde: Unequal distribution through the islands and association with human flows	PLoS ONE 13 (2), e0192595 (2018)	Genbank
LC365288	Hepatitis B-A2	Ogura,N., Ogawa,K., Watashi,K., Ito,T. and Wakita,T.	Novel stable HBV producing cell line systems for expression and screening antiviral inhibitor of hepatitis B virus in human hepatoma cell line	Unpublished	Genbank
LC311241	Hepatitis B-A2	Hayashi,K.	HBV genotype A2 in Japan	Unpublished	Genbank
LC311242	Hepatitis B-A2	Hayashi,K.	HBV genotype A2 in Japan	Unpublished	Genbank
LC311243	Hepatitis B-A2	Hayashi,K.	HBV genotype A2 in Japan	Unpublished	Genbank
MF925386	Hepatitis B-A2	Munshi,S.U., Tran,T.T.T., Vo,T.N.T., Tabassum,S., Sultana,N., Nguyen,T.H., Jahan,M., Le,C.N., Baker,S. and Rahman,M.	Molecular characterization of hepatitis B virus in Bangladesh reveals a highly recombinant population	PLoS ONE 12 (12), e0188944 (2017)	Genbank
KY382410	Hepatitis B-A2	Sevic,I., Gonzalez Lopez Ledesma,M.M., Flichman,D.M. and Campos,R.H.	HBV DNA genome co-transfection procedure for the evaluation of relative fitness	PLoS ONE 12 (5), E0175543 (2017)	Genbank
KX827293	Hepatitis B-A2	Zhang,F., Tang,X., Garcia,T., Lok,A.S., Wang,Y., Jia,H., Qin,Y., Chen,C., Wen,Y., Li,J. and Tong,S.	Characterization of contrasting features between hepatitis B virus genotype A and genotype D in small envelope protein expression and surface antigen secretion	Virology 503, 52-61 (2017)	Genbank
KX827294	Hepatitis B-A2	Zhang,F., Tang,X., Garcia,T., Lok,A.S., Wang,Y., Jia,H., Qin,Y., Chen,C., Wen,Y., Li,J. and Tong,S.	Characterization of contrasting features between hepatitis B virus genotype A and genotype D in small envelope protein expression and surface antigen secretion	Virology 503, 52-61 (2017)	Genbank
