Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Gender,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
"277944.1757","Human coronavirus NL63 Kilifi/HH/0511/01-Jun-2010",,277944,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;693996;2509512;277944","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Setracovirus;Human coronavirus NL63","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Alphacoronavirus","Human coronavirus NL63","Partial","Kilifi/HH/0511/01-Jun-2010",,,,,,,,,,,,,,,,,,,,,"2018-06-06T00:00:00Z","29741740",,,,,,"MG356424",,,"Sanger dideoxy sequencing",,"Sequencher v. 5.10",,,1,2195,34.897495,1,2195,,,,1,,,,,,,,"2010-06-01",2010,,"Kenya","Africa","Kenya",,"Homo sapiens","Human",,,,"Human",,,,,,"2021-01-27T13:35:41.274Z","2021-01-27T13:35:41.274Z"
"277944.1758","Human coronavirus NL63 Kilifi/HH/0522/21-May-2010",,277944,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;693996;2509512;277944","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Setracovirus;Human coronavirus NL63","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Alphacoronavirus","Human coronavirus NL63","Partial","Kilifi/HH/0522/21-May-2010",,,,,,,,,,,,,,,,,,,,,"2018-06-06T00:00:00Z","29741740",,,,,,"MG356422",,,"Sanger dideoxy sequencing",,"Sequencher v. 5.10",,,1,2195,34.897495,1,2195,,,,1,,,,,,,,"2010-05-21",2010,,"Kenya","Africa","Kenya",,"Homo sapiens","Human",,,,"Human",,,,,,"2021-01-27T13:35:41.571Z","2021-01-27T13:35:41.571Z"
"277944.1759","Human coronavirus NL63 Kilifi/HH/0503/04-Jun-2010",,277944,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;693996;2509512;277944","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Setracovirus;Human coronavirus NL63","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Alphacoronavirus","Human coronavirus NL63","Partial","Kilifi/HH/0503/04-Jun-2010",,,,,,,,,,,,,,,,,,,,,"2018-06-06T00:00:00Z","29741740",,,,,,"MG356425",,,"Sanger dideoxy sequencing",,"Sequencher v. 5.10",,,1,2195,34.851936,1,2195,,,,1,,,,,,,,"2010-06-04",2010,,"Kenya","Africa","Kenya",,"Homo sapiens","Human",,,,"Human",,,,,,"2021-01-27T13:35:41.972Z","2021-01-27T13:35:41.972Z"
"277944.1760","Human coronavirus NL63 Kilifi/HH/0512/04-Jun-2010",,277944,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;693996;2509512;277944","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Setracovirus;Human coronavirus NL63","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Alphacoronavirus","Human coronavirus NL63","Partial","Kilifi/HH/0512/04-Jun-2010",,,,,,,,,,,,,,,,,,,,,"2018-06-06T00:00:00Z","29741740",,,,,,"MG356426",,,"Sanger dideoxy sequencing",,"Sequencher v. 5.10",,,1,2195,34.897495,1,2195,,,,1,,,,,,,,"2010-06-04",2010,,"Kenya","Africa","Kenya",,"Homo sapiens","Human",,,,"Human",,,,,,"2021-01-27T13:35:42.663Z","2021-01-27T13:35:42.663Z"
"277944.1761","Human coronavirus NL63 Kilifi/IP/004/20-Jun-2010",,277944,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;693996;2509512;277944","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Setracovirus;Human coronavirus NL63","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Alphacoronavirus","Human coronavirus NL63","Partial","Kilifi/IP/004/20-Jun-2010",,,,,,,,,,,,,,,,,,,,,"2018-06-06T00:00:00Z","29741740",,,,,,"MG356427",,,"Sanger dideoxy sequencing",,"Sequencher v. 5.10",,,1,2195,34.897495,1,2195,,,,1,,,,,,,,"2010-06-20",2010,,"Kenya","Africa","Kenya",,"Homo sapiens","Human",,,,"Human",,,,,,"2021-01-27T13:35:42.724Z","2021-01-27T13:35:42.724Z"
"277944.1762","Human coronavirus NL63 Kilifi/IP/005/09-Aug-2010",,277944,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;693996;2509512;277944","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Setracovirus;Human coronavirus NL63","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Alphacoronavirus","Human coronavirus NL63","Partial","Kilifi/IP/005/09-Aug-2010",,,,,,,,,,,,,,,,,,,,,"2018-06-06T00:00:00Z","29741740",,,,,,"MG356428",,,"Sanger dideoxy sequencing",,"Sequencher v. 5.10",,,1,2195,34.897495,1,2195,,,,1,,,,,,,,"2010-08-09",2010,,"Kenya","Africa","Kenya",,"Homo sapiens","Human",,,,"Human",,,,,,"2021-01-27T13:35:43.242Z","2021-01-27T13:35:43.242Z"
"277944.1763","Human coronavirus NL63 Kilifi/IP/006/28-Mar-2011",,277944,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;693996;2509512;277944","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Setracovirus;Human coronavirus NL63","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Alphacoronavirus","Human coronavirus NL63","Partial","Kilifi/IP/006/28-Mar-2011",,,,,,,,,,,,,,,,,,,,,"2018-06-06T00:00:00Z","29741740",,,,,,"MG356429",,,"Sanger dideoxy sequencing",,"Sequencher v. 5.10",,,1,2195,34.943054,1,2195,,,,1,,,,,,,,"2011-03-28",2011,,"Kenya","Africa","Kenya",,"Homo sapiens","Human",,,,"Human",,,,,,"2021-01-27T13:37:43.790Z","2021-01-27T13:37:43.790Z"
"277944.1764","Human coronavirus NL63 Kilifi/IP/007/30-Mar-2011",,277944,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;693996;2509512;277944","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Setracovirus;Human coronavirus NL63","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Alphacoronavirus","Human coronavirus NL63","Partial","Kilifi/IP/007/30-Mar-2011",,,,,,,,,,,,,,,,,,,,,"2018-06-06T00:00:00Z","29741740",,,,,,"MG356430",,,"Sanger dideoxy sequencing",,"Sequencher v. 5.10",,,1,2192,34.854015,1,2192,,,,1,,,,,,,,"2011-03-30",2011,,"Kenya","Africa","Kenya",,"Homo sapiens","Human",,,,"Human",,,,,,"2021-01-27T13:37:44.185Z","2021-01-27T13:37:44.185Z"
"277944.1765","Human coronavirus NL63 Kilifi/IP/008/12-May-2011",,277944,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;693996;2509512;277944","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Setracovirus;Human coronavirus NL63","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Alphacoronavirus","Human coronavirus NL63","Partial","Kilifi/IP/008/12-May-2011",,,,,,,,,,,,,,,,,,,,,"2018-06-06T00:00:00Z","29741740",,,,,,"MG356431",,,"Sanger dideoxy sequencing",,"Sequencher v. 5.10",,,1,2195,34.943054,1,2195,,,,1,,,,,,,,"2011-05-12",2011,,"Kenya","Africa","Kenya",,"Homo sapiens","Human",,,,"Human",,,,,,"2021-01-27T13:37:44.252Z","2021-01-27T13:37:44.252Z"
"277944.1766","Human coronavirus NL63 Kilifi/IP/009/20-May-2011",,277944,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;693996;2509512;277944","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Setracovirus;Human coronavirus NL63","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Alphacoronavirus","Human coronavirus NL63","Partial","Kilifi/IP/009/20-May-2011",,,,,,,,,,,,,,,,,,,,,"2018-06-06T00:00:00Z","29741740",,,,,,"MG356432",,,"Sanger dideoxy sequencing",,"Sequencher v. 5.10",,,1,2195,35.03417,1,2195,,,,1,,,,,,,,"2011-05-20",2011,,"Kenya","Africa","Kenya",,"Homo sapiens","Human",,,,"Human",,,,,,"2021-01-27T13:37:45.211Z","2021-01-27T13:37:45.211Z"
"277944.1767","Human coronavirus NL63 Kilifi/IP/010/06-Jun-2011",,277944,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;693996;2509512;277944","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Setracovirus;Human coronavirus NL63","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Alphacoronavirus","Human coronavirus NL63","Partial","Kilifi/IP/010/06-Jun-2011",,,,,,,,,,,,,,,,,,,,,"2018-06-06T00:00:00Z","29741740",,,,,,"MG356433",,,"Sanger dideoxy sequencing",,"Sequencher v. 5.10",,,1,2192,34.854015,1,2192,,,,1,,,,,,,,"2011-06-06",2011,,"Kenya","Africa","Kenya",,"Homo sapiens","Human",,,,"Human",,,,,,"2021-01-27T13:37:45.522Z","2021-01-27T13:37:45.522Z"
"277944.1768","Human coronavirus NL63 Kilifi/IP/011/26-Jul-2011",,277944,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;693996;2509512;277944","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Setracovirus;Human coronavirus NL63","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Alphacoronavirus","Human coronavirus NL63","Partial","Kilifi/IP/011/26-Jul-2011",,,,,,,,,,,,,,,,,,,,,"2018-06-06T00:00:00Z","29741740",,,,,,"MG356434",,,"Sanger dideoxy sequencing",,"Sequencher v. 5.10",,,1,2195,34.897495,1,2195,,,,1,,,,,,,,"2011-07-26",2011,,"Kenya","Africa","Kenya",,"Homo sapiens","Human",,,,"Human",,,,,,"2021-01-27T13:39:46.195Z","2021-01-27T13:39:46.195Z"
"277944.1769","Human coronavirus NL63 Kilifi/IP/012/15-Jun-2012",,277944,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;693996;2509512;277944","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Setracovirus;Human coronavirus NL63","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Alphacoronavirus","Human coronavirus NL63","Partial","Kilifi/IP/012/15-Jun-2012",,,,,,,,,,,,,,,,,,,,,"2018-06-06T00:00:00Z","29741740",,,,,,"MG356435",,,"Sanger dideoxy sequencing",,"Sequencher v. 5.10",,,1,2195,34.897495,1,2195,,,,1,,,,,,,,"2012-06-15",2012,,"Kenya","Africa","Kenya",,"Homo sapiens","Human",,,,"Human",,,,,,"2021-01-27T13:39:46.768Z","2021-01-27T13:39:46.768Z"
"277944.1770","Human coronavirus NL63 BJ021",,277944,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;693996;2509512;277944","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Setracovirus;Human coronavirus NL63","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Alphacoronavirus","Human coronavirus NL63","Partial","BJ021",,,,,,,,,,,,,,,,,,,,,"2015-01-20T00:00:00Z",,,,,,,"KM676089",,,"Sanger dideoxy sequencing",,,,,1,396,36.363636,1,396,,,,1,,,,,,,,"2014-05",2014,,"China","Asia","China",,"Homo sapiens","Human",,,,"Human",,,,,,"2021-01-27T13:39:47.484Z","2021-01-27T13:39:47.484Z"
"277944.1771","Human coronavirus NL63 Kilifi/IP/014/21-Aug-2012",,277944,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;693996;2509512;277944","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Setracovirus;Human coronavirus NL63","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Alphacoronavirus","Human coronavirus NL63","Partial","Kilifi/IP/014/21-Aug-2012",,,,,,,,,,,,,,,,,,,,,"2018-06-06T00:00:00Z","29741740",,,,,,"MG356437",,,"Sanger dideoxy sequencing",,"Sequencher v. 5.10",,,1,2195,34.943054,1,2195,,,,1,,,,,,,,"2012-08-21",2012,,"Kenya","Africa","Kenya",,"Homo sapiens","Human",,,,"Human",,,,,,"2021-01-27T13:39:47.552Z","2021-01-27T13:39:47.552Z"
"277944.1772","Human coronavirus NL63 Kilifi/IP/013/27-Jul-2012",,277944,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;693996;2509512;277944","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Setracovirus;Human coronavirus NL63","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Alphacoronavirus","Human coronavirus NL63","Partial","Kilifi/IP/013/27-Jul-2012",,,,,,,,,,,,,,,,,,,,,"2018-06-06T00:00:00Z","29741740",,,,,,"MG356436",,,"Sanger dideoxy sequencing",,"Sequencher v. 5.10",,,1,2192,34.899635,1,2192,,,,1,,,,,,,,"2012-07-27",2012,,"Kenya","Africa","Kenya",,"Homo sapiens","Human",,,,"Human",,,,,,"2021-01-27T13:39:47.690Z","2021-01-27T13:39:47.690Z"
"277944.1773","Human coronavirus NL63 BJ040",,277944,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;693996;2509512;277944","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Setracovirus;Human coronavirus NL63","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Alphacoronavirus","Human coronavirus NL63","Partial","BJ040",,,,,,,,,,,,,,,,,,,,,"2015-01-20T00:00:00Z",,,,,,,"KM676090",,,"Sanger dideoxy sequencing",,,,,1,396,36.11111,1,396,,,,1,,,,,,,,"2014-05",2014,,"China","Asia","China",,"Homo sapiens","Human",,,,"Human",,,,,,"2021-01-27T13:39:47.635Z","2021-01-27T13:39:47.635Z"
