Accession	Virus	Author	Publication_Title	Journal	Database
MW748661	Adenovirus B-3	Duan,Y., Zhu,Y., Chen,X. and Xie,Z.	Direct Submission	Submitted (14-MAR-2021) Beijing Children's Hospital, Capital Medical University, National Center for Children's Health, No. 56, Nanlishi Road, Xicheng District, Beijing 100045, China	Genbank
MW748662	Adenovirus B-3	Duan,Y., Zhu,Y., Chen,X. and Xie,Z.	Direct Submission	Submitted (14-MAR-2021) Beijing Children's Hospital, Capital Medical University, National Center for Children's Health, No. 56, Nanlishi Road, Xicheng District, Beijing 100045, China	Genbank
MW748663	Adenovirus B-3	Duan,Y., Zhu,Y., Chen,X. and Xie,Z.	Direct Submission	Submitted (14-MAR-2021) Beijing Children's Hospital, Capital Medical University, National Center for Children's Health, No. 56, Nanlishi Road, Xicheng District, Beijing 100045, China	Genbank
MW748664	Adenovirus B-3	Duan,Y., Zhu,Y., Chen,X. and Xie,Z.	Direct Submission	Submitted (14-MAR-2021) Beijing Children's Hospital, Capital Medical University, National Center for Children's Health, No. 56, Nanlishi Road, Xicheng District, Beijing 100045, China	Genbank
MW748665	Adenovirus B-3	Duan,Y., Zhu,Y., Chen,X. and Xie,Z.	Direct Submission	Submitted (14-MAR-2021) Beijing Children's Hospital, Capital Medical University, National Center for Children's Health, No. 56, Nanlishi Road, Xicheng District, Beijing 100045, China	Genbank
MW748666	Adenovirus B-3	Duan,Y., Zhu,Y., Chen,X. and Xie,Z.	Direct Submission	Submitted (14-MAR-2021) Beijing Children's Hospital, Capital Medical University, National Center for Children's Health, No. 56, Nanlishi Road, Xicheng District, Beijing 100045, China	Genbank
MW748667	Adenovirus B-3	Duan,Y., Zhu,Y., Chen,X. and Xie,Z.	Direct Submission	Submitted (14-MAR-2021) Beijing Children's Hospital, Capital Medical University, National Center for Children's Health, No. 56, Nanlishi Road, Xicheng District, Beijing 100045, China	Genbank
MW748668	Adenovirus B-3	Duan,Y., Zhu,Y., Chen,X. and Xie,Z.	Direct Submission	Submitted (14-MAR-2021) Beijing Children's Hospital, Capital Medical University, National Center for Children's Health, No. 56, Nanlishi Road, Xicheng District, Beijing 100045, China	Genbank
MW748669	Adenovirus B-3	Duan,Y., Zhu,Y., Chen,X. and Xie,Z.	Direct Submission	Submitted (14-MAR-2021) Beijing Children's Hospital, Capital Medical University, National Center for Children's Health, No. 56, Nanlishi Road, Xicheng District, Beijing 100045, China	Genbank
MW748670	Adenovirus B-3	Duan,Y., Zhu,Y., Chen,X. and Xie,Z.	Direct Submission	Submitted (14-MAR-2021) Beijing Children's Hospital, Capital Medical University, National Center for Children's Health, No. 56, Nanlishi Road, Xicheng District, Beijing 100045, China	Genbank
MW748671	Adenovirus B-3	Duan,Y., Zhu,Y., Chen,X. and Xie,Z.	Direct Submission	Submitted (14-MAR-2021) Beijing Children's Hospital, Capital Medical University, National Center for Children's Health, No. 56, Nanlishi Road, Xicheng District, Beijing 100045, China	Genbank
MW748672	Adenovirus B-3	Duan,Y., Zhu,Y., Chen,X. and Xie,Z.	Direct Submission	Submitted (14-MAR-2021) Beijing Children's Hospital, Capital Medical University, National Center for Children's Health, No. 56, Nanlishi Road, Xicheng District, Beijing 100045, China	Genbank
KY320276	Adenovirus B-3	Han,J.W., La,T.M., Kim,J.H., Choi,I.S., Song,C.S., Park,S.Y., Lee,J.B. and Lee,S.W.	The possible origin of human adenovirus type 3: Evidence of natural genetic recombination between human and simian adenovirus	Infect Genet Evol 65, 380-384 (2018)	Genbank
KX384958	Adenovirus B-3	Hang,J., Vento,T.J., Norby,E.A., Jarman,R.G., Keiser,P.B., Kuschner,R.A. and Binn,L.N.	Adenovirus type 4 respiratory infections with a concurrent outbreak of coxsackievirus A21 among United States Army Basic Trainees, a retrospective viral etiology study using next-generation sequencing	J. Med. Virol. (2017) In press	Genbank
KF268120	Adenovirus B-3	Madupu,R., Halpin,R., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Dehghan,S., Singh,S., Liu,E.B., Seto,J., Jones,M.S., Kajon,A., Gray,G., Kowalski,R., Romanowski,E., Chodosh,J., Wentworth,D.E. and Seto,D.	Direct Submission	Submitted (22-MAY-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KF268123	Adenovirus B-3	Madupu,R., Halpin,R., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Dehghan,S., Singh,S., Liu,E.B., Seto,J., Jones,M.S., Kajon,A., Gray,G., Kowalski,R., Romanowski,E., Chodosh,J., Wentworth,D.E. and Seto,D.	Direct Submission	Submitted (22-MAY-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KF268128	Adenovirus B-3	Madupu,R., Halpin,R., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Dehghan,S., Singh,S., Liu,E.B., Seto,J., Jones,M.S., Kajon,A., Gray,G., Kowalski,R., Romanowski,E., Chodosh,J., Wentworth,D.E. and Seto,D.	Direct Submission	Submitted (22-MAY-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KF268131	Adenovirus B-3	Madupu,R., Halpin,R., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Dehghan,S., Singh,S., Liu,E.B., Seto,J., Jones,M.S., Kajon,A., Gray,G., Kowalski,R., Romanowski,E., Chodosh,J., Wentworth,D.E. and Seto,D.	Direct Submission	Submitted (22-MAY-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KF268132	Adenovirus B-3	Madupu,R., Halpin,R., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Dehghan,S., Singh,S., Liu,E.B., Seto,J., Jones,M.S., Kajon,A., Gray,G., Kowalski,R., Romanowski,E., Chodosh,J., Wentworth,D.E. and Seto,D.	Direct Submission	Submitted (22-MAY-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KF268133	Adenovirus B-3	Madupu,R., Halpin,R., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Dehghan,S., Singh,S., Liu,E.B., Seto,J., Jones,M.S., Kajon,A., Gray,G., Kowalski,R., Romanowski,E., Chodosh,J., Wentworth,D.E. and Seto,D.	Direct Submission	Submitted (22-MAY-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KF268195	Adenovirus B-3	Madupu,R., Halpin,R., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Dehghan,S., Singh,S., Liu,E.B., Seto,J., Jones,M.S., Kajon,A., Gray,G., Kowalski,R., Romanowski,E., Chodosh,J., Wentworth,D.E. and Seto,D.	Direct Submission	Submitted (23-MAY-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KF268202	Adenovirus B-3	Madupu,R., Halpin,R., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Dehghan,S., Singh,S., Liu,E.B., Seto,J., Jones,M.S., Kajon,A., Gray,G., Kowalski,R., Romanowski,E., Chodosh,J., Wentworth,D.E. and Seto,D.	Direct Submission	Submitted (28-MAY-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KF268210	Adenovirus B-3	Madupu,R., Halpin,R., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Dehghan,S., Singh,S., Liu,E.B., Seto,J., Jones,M.S., Kajon,A., Gray,G., Kowalski,R., Romanowski,E., Chodosh,J., Wentworth,D.E. and Seto,D.	Direct Submission	Submitted (28-MAY-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KF268212	Adenovirus B-3	Madupu,R., Halpin,R., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Dehghan,S., Singh,S., Liu,E.B., Seto,J., Jones,M.S., Kajon,A., Gray,G., Kowalski,R., Romanowski,E., Chodosh,J., Wentworth,D.E. and Seto,D.	Direct Submission	Submitted (28-MAY-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KF268311	Adenovirus B-3	Madupu,R., Halpin,R., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Dehghan,S., Singh,S., Liu,E.B., Seto,J., Jones,M.S., Kajon,A., Gray,G., Kowalski,R., Romanowski,E., Chodosh,J., Zhao,S., Wentworth,D.E. and Seto,D.	Direct Submission	Submitted (31-MAY-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KF429752	Adenovirus B-3	Madupu,R., Halpin,R., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Dehghan,S., Singh,S., Liu,E.B., Seto,J., Jones,M.S., Kajon,A., Gray,G., Kowalski,R., Romanowski,E., Chodosh,J., Wentworth,D.E. and Seto,D.	Direct Submission	Submitted (07-JUN-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
JX423380	Adenovirus B-3	Madupu,R., Halpin,R., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Dehghan,S., Singh,S., Liu,E.B., Seto,J., Jones,M.S., Kajon,A., Gray,G., Kowalski,R., Romanowski,E., Chodosh,J., Wentworth,D.E. and Seto,D.	Direct Submission	Submitted (20-JUL-2012) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
JX423381	Adenovirus B-3	Madupu,R., Halpin,R., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Dehghan,S., Singh,S., Liu,E.B., Seto,J., Jones,M.S., Kajon,A., Gray,G., Kowalski,R., Romanowski,E., Chodosh,J., Wentworth,D.E. and Seto,D.	Direct Submission	Submitted (20-JUL-2012) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
JX423382	Adenovirus B-3	Madupu,R., Halpin,R., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Dehghan,S., Singh,S., Liu,E.B., Seto,J., Jones,M.S., Kajon,A., Gray,G., Kowalski,R., Romanowski,E., Chodosh,J., Wentworth,D.E. and Seto,D.	Direct Submission	Submitted (20-JUL-2012) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
AY599836	Adenovirus B-3	Lin,B., Wang,Z., Vora,G.J., Thornton,J.A., Schnur,J.M., Thach,D.C., Blaney,K.M., Ligler,A.G., Malanoski,A.P., Santiago,J., Walter,E.A., Agan,B.K., Metzgar,D., Seto,D., Daum,L.T., Kruzelock,R., Rowley,R.K., Hanson,E.H., Tibbetts,C. and Stenger,D.A.	Broad-spectrum respiratory tract pathogen identification using resequencing DNA microarrays	Genome Res. 16 (4), 527-535 (2006)	Genbank
DQ099432	Adenovirus B-3	Zhang,Q., Su,X., Gong,S., Zeng,Q., Zhu,B., Wu,Z., Peng,T., Zhang,C. and Zhou,R.	Comparative genomic analysis of two strains of human adenovirus type 3 isolated from children with acute respiratory infection in southern China	J. Gen. Virol. 87 (PT 6), 1531-1541 (2006)	Genbank
DQ105654	Adenovirus B-3	Zhang,Q., Su,X., Gong,S., Zeng,Q., Zhu,B., Wu,Z., Peng,T., Zhang,C. and Zhou,R.	Comparative genomic analysis of two strains of human adenovirus type 3 isolated from children with acute respiratory infection in southern China	J. Gen. Virol. 87 (PT 6), 1531-1541 (2006)	Genbank
